Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (partner),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Lithuania,0.6,0.7,0.7,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.6
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Luxembourg,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Latvia,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Malta,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Netherlands,9.2,9.3,9.2,9.2,9.3,9.7,10.2,10.3,10.4,10.0,10.2,10.2
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Poland,2.5,2.7,2.7,2.6,2.7,2.8,2.8,2.9,3.2,3.3,3.3,3.5
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Portugal,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.9,0.9
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Romania,0.8,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.9,1.0,1.0
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Sweden,3.8,3.5,3.4,3.3,3.2,3.2,3.2,3.2,3.4,3.4,3.4,3.2
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Slovenia,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.7,0.7,1.0,1.1
Annual,Share of exports by Member State (%),Total - all products,Extra-EU27 (from 2020),Slovakia,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,1.0
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Austria,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.1,1.8,2.0
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Belgium,7.6,8.1,8.4,8.7,8.8,8.3,8.1,7.9,7.8,7.8,8.2,7.9
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Bulgaria,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Cyprus,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Czechia,1.7,1.7,1.8,2.0,1.9,2.0,2.1,2.1,2.4,2.2,2.1,2.3
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Germany,21.7,21.8,21.8,22.2,22.5,21.9,21.2,21.0,22.1,20.6,19.6,18.8
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Denmark,1.5,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.6,1.5,1.4,1.4
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Estonia,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Greece,1.5,1.5,1.5,1.2,1.2,1.3,1.4,1.4,1.2,1.5,1.8,1.6
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Spain,7.7,7.7,7.8,7.5,7.5,7.8,7.8,7.8,7.2,7.6,7.7,7.7
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Finland,1.4,1.3,1.2,1.0,1.0,1.1,1.1,1.1,1.0,1.0,1.0,0.9
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),France,11.7,11.7,11.3,11.1,11.1,10.8,10.6,10.9,10.0,9.7,10.0,10.2
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Croatia,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Hungary,1.4,1.4,1.3,1.3,1.3,1.4,1.5,1.6,1.7,1.6,1.7,1.8
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Ireland,2.3,2.3,2.5,2.8,2.9,2.9,3.0,2.9,3.2,3.0,3.0,3.4
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Italy,11.0,10.5,10.0,9.9,9.7,9.7,9.8,9.4,9.1,9.8,10.7,10.2
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Lithuania,0.7,0.7,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.5
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Luxembourg,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.1
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Latvia,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Malta,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Netherlands,16.4,16.4,16.4,16.6,16.5,17.0,17.1,17.5,17.7,17.8,17.4,18.2
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Poland,3.2,3.2,3.4,3.5,3.4,3.6,3.9,4.1,4.3,4.6,4.4,4.4
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Portugal,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.1,1.1
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Romania,0.9,0.9,1.0,1.0,1.1,1.1,1.2,1.2,1.2,1.3,1.2,1.3
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Sweden,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.3
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Slovenia,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.8,0.9,1.0,1.1,1.3
Annual,Share of imports by Member State (%),Total - all products,Extra-EU27 (from 2020),Slovakia,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.8,0.9
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Austria,7639.0,8911.1,10397.6,10444.5,10610.7,9075.1,9344.8,11991.5,11601.3,9122.5,5775.3,12375.4
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Belgium,-865.4,-216.2,-2158.3,-10438.7,-7930.4,-9290.6,-16083.5,-14179.6,-3358.2,-10486.9,-55615.6,-24867.0
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Bulgaria,-1933.3,-1397.1,-1682.4,-1264.5,-698.2,-590.7,-2254.5,-2393.8,-2305.3,-3762.6,-8163.5,-3678.5
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Cyprus,-1506.0,-866.3,-1165.0,-1071.9,-1080.6,-1742.5,-1325.1,-1495.9,-1447.9,-656.7,-1391.8,-1968.0
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Czechia,-970.1,1178.0,903.3,-938.3,643.6,-1795.2,-5535.3,-5020.4,-6561.7,-9618.8,-20566.4,-14440.2
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Germany,172694.2,185914.1,201950.8,225650.4,224975.2,228413.8,218464.9,224974.2,194720.5,195483.0,126196.7,241403.1
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Denmark,13331.5,11712.1,10585.3,11658.3,13242.3,13979.6,13223.6,17811.2,19151.0,17545.4,14961.4,18360.6
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Estonia,845.8,785.6,687.4,443.9,585.5,742.7,709.8,624.7,1065.0,418.8,917.2,1583.6
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Greece,-10214.4,-9425.1,-9675.7,-7533.7,-7203.2,-7868.0,-10039.1,-11040.1,-7882.2,-13158.6,-28682.7,-18999.6
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Spain,-33086.9,-19961.8,-21734.1,-16609.4,-11825.1,-23215.6,-31060.6,-31055.8,-19022.0,-39449.1,-87916.8,-49135.2
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),68382.1,149369.3,171399.4,228216.3,264390.3,222168.0,147615.3,191124.7,216707.6,56816.4,-436031.8,34460.1
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Finland,5240.7,6433.0,6696.6,8442.7,7591.8,7625.7,7611.1,9249.9,9534.4,8346.7,4291.7,10410.0
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),France,12464.0,17398.3,21171.2,37775.3,38313.7,35574.1,31674.7,35802.6,26181.1,18764.2,-41266.0,11029.7
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Croatia,-2140.1,-1858.4,-336.4,-164.1,-298.2,163.6,-657.6,-154.4,-476.9,-1479.4,-5237.3,-2204.6
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Hungary,-1577.8,-1577.8,-1219.2,-806.3,179.5,-2204.2,-4594.4,-6440.4,-7028.9,-8564.6,-18476.1,-12755.2
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Ireland,14290.7,14110.1,13637.4,22196.1,27864.5,24763.4,28811.2,39536.8,39726.2,36515.3,31521.9,26517.2
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Italy,10069.8,29490.9,37654.8,44697.6,50729.5,50554.3,39450.8,52339.2,56383.4,37948.4,-25847.1,45603.8
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Lithuania,-526.2,1122.3,1922.2,929.0,2011.9,2621.8,2234.3,2577.3,4116.0,2750.6,-2562.3,2242.7
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Luxembourg,-1260.6,-1430.0,-1292.5,-2850.7,-1689.6,-947.0,-92.7,-632.9,338.3,235.8,890.6,999.0
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Latvia,1093.5,1054.1,984.9,866.1,1047.0,1109.7,630.4,1075.9,1597.4,871.2,1750.7,2809.6
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Malta,592.9,-31.2,-1103.6,-825.8,-1169.1,-1235.7,-848.3,-1766.9,-762.4,-1087.3,-1760.1,-1392.9
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Netherlands,-116010.5,-102086.7,-100845.0,-101088.7,-91358.5,-106846.9,-117964.4,-119380.7,-101848.3,-159678.2,-260337.5,-197586.7
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Poland,-9900.5,-4207.8,-7668.9,-7833.4,-5282.9,-9318.3,-16980.7,-17403.0,-11631.4,-25450.9,-47219.3,-21764.7
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Portugal,-2281.2,-982.5,245.4,866.3,578.2,-482.5,-2580.9,-3451.3,-1870.2,-3803.8,-10283.3,-3656.9
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Romania,-764.1,2427.9,1579.7,791.4,-147.1,-2284.6,-4376.5,-5097.7,-5247.0,-7242.5,-11224.3,-7036.7
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Sweden,17828.8,16726.1,14655.6,17115.5,15597.3,17850.3,14382.5,19220.6,22804.3,21037.4,15736.9,23738.0
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Slovenia,-557.6,-1023.5,-1030.4,-957.5,-493.0,-1327.2,-2680.0,-3633.7,-2431.7,-5775.8,-7304.7,-6137.7
Annual,Trade balance in million ECU/EURO,Total - all products,Extra-EU27 (from 2020),Slovakia,-4114.3,-2829.9,-1761.1,-1277.7,-404.6,-1156.8,-1849.0,-932.4,1362.6,-2007.8,-4219.1,3011.4
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Austria,42441.8,43222.2,44510.9,45580.3,44576.5,46906.0,49076.3,51280.2,46470.1,53002.0,61138.1,63459.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Belgium,128548.3,131923.6,134149.1,132771.6,132590.4,136957.9,138232.1,139460.2,129743.0,154251.9,190444.8,174215.4
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Bulgaria,8931.4,9390.3,8767.9,8610.9,8682.0,10766.9,9916.6,10673.0,9639.2,11675.4,16532.5,16227.4
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Cyprus,660.4,848.3,1347.0,1779.6,1699.9,1960.9,3169.1,1828.5,1782.5,2436.4,3190.0,3593.0
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Czechia,28702.3,28974.9,30106.8,31360.1,31747.7,33975.9,34715.8,36608.5,33971.7,37464.3,42416.1,43834.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Germany,541799.2,540694.6,555558.1,592010.7,585637.7,617359.5,624115.1,631954.1,573170.0,632719.7,714372.7,714612.1
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Denmark,38491.9,37504.6,37025.1,38703.3,38616.0,42103.0,42484.0,47032.1,45823.4,50099.9,56236.0,53828.6
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Estonia,4516.2,3863.4,3638.8,3202.4,3387.1,3915.8,4931.9,4516.7,4825.3,6004.7,6442.1,4725.0
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Greece,16108.4,15367.5,14962.1,12824.8,12188.7,14486.5,16991.5,16120.8,13096.6,18473.6,24591.2,21878.8
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Spain,98048.0,105209.6,105446.5,107633.0,107649.0,114913.4,117842.8,119967.8,104380.8,121869.3,144821.5,144313.8
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),1770879.8,1780131.8,1796783.7,1876310.9,1866819.6,1994225.8,2058821.9,2132048.1,1932076.5,2180663.8,2570217.1,2557028.4
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Finland,29228.0,27984.8,26930.2,24935.8,24138.3,27071.9,29198.9,29696.7,26494.4,30440.1,35791.3,33127.5
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),France,211462.8,207640.2,205459.8,220122.7,215602.0,226797.6,234970.1,247855.9,198404.3,224530.4,259756.3,268568.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Croatia,4178.1,3837.5,3964.9,4180.5,4480.0,5320.2,4967.7,5195.1,4906.9,6031.8,7692.4,7536.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Hungary,21537.2,21143.1,19759.6,20199.7,20777.5,22420.1,23181.0,23799.9,22775.1,26202.8,31141.9,31484.4
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Ireland,52812.7,51631.5,54708.5,67620.3,73777.9,75636.8,85503.7,95467.6,93880.8,99756.4,123122.8,111603.0
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Italy,197271.2,199999.0,200986.0,208673.8,206272.6,222026.9,226042.7,234904.9,211925.0,246169.3,295717.1,301825.6
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Lithuania,10564.7,12142.1,11921.2,9879.6,9848.4,11931.4,12720.5,13321.4,12618.7,14613.6,16736.3,15514.9
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Luxembourg,3876.4,3024.1,2975.5,3213.5,2996.4,2749.6,2640.2,2950.7,2377.5,2730.8,3238.8,3260.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Latvia,4324.2,4025.8,3963.6,3915.3,3911.7,4744.1,5290.7,5320.3,5444.6,6415.8,7914.0,7606.5
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Malta,2140.0,1616.7,1200.8,1402.3,1763.6,1178.1,1266.0,1270.5,1224.7,1345.1,1619.3,1501.0
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Netherlands,163545.5,165354.2,166183.6,172427.6,173199.8,193712.2,209050.1,219405.7,201831.9,217449.3,263139.9,261613.9
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Poland,44083.0,48624.1,47986.4,49179.6,49611.7,54862.3,57279.2,62029.3,62136.8,71979.9,83907.1,89489.2
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Portugal,15473.0,16640.6,16952.8,16918.7,15987.5,17875.9,17469.9,17535.4,15387.5,18108.8,23111.7,23095.5
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Romania,14935.0,17094.9,17339.8,16743.4,16801.9,17700.5,18328.6,18411.7,16004.4,19832.0,25519.2,25498.2
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Sweden,68004.6,61618.2,60344.5,61460.7,59043.9,63760.7,64884.7,68169.8,65090.9,74258.8,86431.5,82181.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Slovenia,6720.6,6889.7,7171.6,7469.2,7904.4,8829.6,9487.9,11241.9,12814.8,15678.9,24638.6,27832.3
Annual,Exports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Slovakia,12475.0,13866.3,13422.6,13491.7,13927.0,14262.0,15064.5,16029.6,15855.6,17122.8,20554.1,24602.4
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Austria,34802.7,34311.1,34113.3,35135.8,33965.8,37831.0,39731.5,39288.7,34868.8,43879.5,55362.8,51083.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Belgium,129413.8,132139.8,136307.4,143210.3,140520.9,146248.5,154315.6,153639.7,133101.2,164738.8,246060.4,199082.5
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Bulgaria,10864.7,10787.4,10450.3,9875.4,9380.2,11357.6,12171.1,13066.8,11944.5,15438.1,24696.0,19905.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Cyprus,2166.4,1714.5,2512.0,2851.5,2780.5,3703.4,4494.2,3324.4,3230.5,3093.1,4581.8,5561.0
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Czechia,29672.4,27796.9,29203.5,32298.5,31104.1,35771.1,40251.1,41628.9,40533.5,47083.1,62982.6,58274.5
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Germany,369105.0,354780.5,353607.3,366360.3,360662.5,388945.7,405650.2,406979.9,378449.5,437236.7,588176.0,473209.0
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Denmark,25160.4,25792.5,26439.8,27045.0,25373.7,28123.5,29260.4,29220.9,26672.4,32554.5,41274.6,35467.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Estonia,3670.3,3077.7,2951.4,2758.5,2801.6,3173.1,4222.1,3892.0,3760.3,5585.9,5524.9,3141.4
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Greece,26322.8,24792.6,24637.8,20358.6,19391.9,22354.4,27030.7,27160.9,20978.8,31632.2,53274.0,40878.5
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Spain,131134.8,125171.4,127180.6,124242.3,119474.1,138129.0,148903.3,151023.7,123402.8,161318.4,232738.3,193449.0
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),1702497.7,1630762.5,1625384.3,1648094.6,1602429.3,1772057.8,1911206.5,1940923.4,1715369.0,2123847.4,3006248.9,2522568.3
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Finland,23987.2,21551.8,20233.6,16493.1,16546.5,19446.3,21587.8,20446.8,16960.0,22093.4,31499.6,22717.5
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),France,198998.8,190241.9,184288.7,182347.4,177288.3,191223.5,203295.4,212053.3,172223.2,205766.2,301022.3,257538.6
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Croatia,6318.1,5695.9,4301.3,4344.6,4778.2,5156.6,5625.4,5349.5,5383.8,7511.2,12929.7,9740.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Hungary,23115.0,22720.9,20978.8,21006.0,20598.0,24624.3,27775.4,30240.3,29804.0,34767.4,49618.0,44239.6
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Ireland,38521.9,37521.4,41071.1,45424.2,45913.4,50873.4,56692.5,55930.8,54154.6,63241.0,91600.9,85085.8
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Italy,187201.4,170508.1,163331.2,163976.2,155543.0,171472.6,186591.9,182565.7,155541.7,208220.8,321564.2,256221.8
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Lithuania,11090.9,11019.9,9999.1,8950.6,7836.5,9309.6,10486.2,10744.1,8502.6,11863.0,19298.5,13272.2
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Luxembourg,5136.9,4454.2,4268.1,6064.3,4686.0,3696.6,2732.9,3583.6,2039.2,2495.0,2348.2,2261.3
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Latvia,3230.7,2971.8,2978.7,3049.2,2864.8,3634.4,4660.3,4244.4,3847.1,5544.5,6163.2,4796.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Malta,1547.1,1647.9,2304.4,2228.0,2932.8,2413.8,2114.3,3037.4,1987.1,2432.5,3379.4,2893.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Netherlands,279555.9,267440.9,267028.6,273516.4,264558.2,300559.1,327014.5,338786.4,303680.3,377127.5,523477.4,459200.7
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Poland,53983.5,52831.9,55655.3,57013.1,54894.6,64180.6,74259.9,79432.3,73768.1,97430.8,131126.4,111254.0
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Portugal,17754.2,17623.0,16707.4,16052.4,15409.3,18358.4,20050.8,20986.6,17257.7,21912.6,33395.0,26752.4
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Romania,15699.2,14666.9,15760.1,15951.9,16949.0,19985.1,22705.1,23509.4,21251.5,27074.5,36743.5,32534.9
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Sweden,50175.8,44892.1,45689.0,44345.2,43446.6,45910.4,50502.3,48949.2,42286.5,53221.4,70694.6,58443.3
Annual,Imports in million of ECU/EURO,Total - all products,Extra-EU27 (from 2020),Slovenia,7278.2,7913.2,8202.0,8426.7,8397.4,10156.8,12167.9,14875.6,15246.5,21454.7,31943.3,33970.0
