Time frequency,Individual type,Unit of measure,Information society indicator,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Albania,:,:,:,:,:,64.99,69.64,73.93,80.12,85.82,85.61,:
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Austria,81.58,82.46,84.63,85.11,88.39,87.82,88.49,89.01,92.92,94.16,95.72,95.34
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Bosnia and Herzegovina,:,:,:,:,:,71.82,70.89,74.36,76.67,:,84.01,86.72
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Belgium,83.03,86.15,86.06,87.31,88.83,89.93,91.41,92.16,93.62,94.53,95.26,96.42
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Bulgaria,56.18,59.24,60.33,62.21,65.89,67.42,70.58,74.27,78.22,83.11,83.97,87.05
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Switzerland,:,90.59,:,:,94.52 b,:,96.82,:,98.41,:,99.32,:
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Cyprus,66.13,70.12,72.29,76.11,81.19,84.71,86.21,90.89,90.85,90.91,91.37,94.73
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Czechia,75.85,81.11,82.59,83.35,85.38,87.21,87.52,89.0,89.94,91.62,92.75,94.23
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Germany,85.7,87.69,88.83,90.85,91.4,93.4,93.98,95.05,92.24 b,93.01,93.42,94.37
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Denmark,95.31,96.37,96.57,97.13,97.32,97.85,97.43,98.82,98.99,98.09,98.99,100.0
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Estonia,81.19,85.54 b,89.14,88.03,88.93,89.98,90.87,89.93,91.68,92.33,93.69,92.81
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Greece,61.23,64.54,67.92,69.75,70.48,73.36,76.42,78.65,79.14,84.03,86.23,86.98
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Spain,73.59,77.34,79.63,81.37,85.11,86.61,91.0,93.46,94.49,94.91,95.96,96.36
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,European Union - 27 countries (from 2020),75.24,77.88,79.61,81.8,83.59,85.39,87.38,89.10 e,90.21 b,91.09,92.36,93.71
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Finland,92.35,93.16,92.86,94.28,93.94,94.66,95.5,97.17,96.98,97.68,97.83,98.18
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,France,83.6,85.69,87.25,87.54,88.2,89.34,90.65,:,92.63,91.83,93.79,95.16
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Croatia,68.42,69.98,71.14,73.51,68.66,75.56,80.1,79.66,81.98,82.92,84.35,84.62
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,74.07,76.92,75.89,80.64,79.35,79.5,82.72,86.1,89.13,89.7,91.8,94.06
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,80.34,81.57,81.53,83.22,82.41,84.35,90.71,91.95,99.23 b,92.1,93.48,98.86
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,96.91,98.35,:,:,98.37,99.17,99.2,99.47,99.5,:,:,:
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,60.7,63.89,67.86,70.95,73.35,76.52,78.34,80.83,83.92,86.14,87.71,89.93
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,69.16,73.05,72.4,75.34,78.51,80.5,82.27,83.74,87.54,88.43,89.01,89.48
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,94.63,95.21,97.51,97.62,97.48,96.56 b,96.61,98.54,98.83,98.36,99.4,98.79
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,76.28,76.87,80.01,80.72 b,82.31,84.65,86.71,89.52,92.23,92.23,92.81,93.88
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,:,:,:,:,73.48,73.88,75.78,79.01,83.22,89.79,89.44,89.72
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,66.38,69.65,72.55,75.1,75.98,80.37,82.34,83.52,87.18,:,:,92.01
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,70.61,74.53,77.72,78.59,81.46,82.19,86.23,87.17,87.63,92.1,92.44,93.51
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Netherlands,94.47,94.0,94.26,94.01,96.09,95.23,96.49,94.98,95.22,95.52,99.27,99.63
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Norway,95.73,96.75,97.26,97.72,98.1,97.83,98.89,98.06,99.5,99.78,99.81,99.54
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Poland,65.13,69.08,69.82,75.19,77.92,79.26,82.06,84.83,86.88,88.43,88.11,89.8
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Portugal,64.52,67.0,69.75,71.45,74.99,75.35,76.19,79.47,83.01,85.06,86.38,88.99
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Romania,54.82,58.69 b,61.68,66.11,69.58,77.32,79.74,84.55,87.64,88.86,91.56,93.96
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Serbia,:,:,66.31,:,71.97,74.59,78.53,80.09,84.44,84.44,89.97,91.78
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Sweden,95.2,93.24,91.66,95.01 b,96.54,92.99,97.73,97.46,97.16,97.18,98.07,98.33
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Slovenia,73.87,73.66,75.41,76.44,80.19,80.99,83.94,87.58,89.98,89.92,90.78,91.52
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Slovakia,81.16,83.12,80.71,82.76,83.45,83.25,85.08,91.18,90.17,90.19,89.1,91.84
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Türkiye,46.25,51.04,53.75,59.46,65.74,71.94,74.55,78.25,81.95,84.19,86.48,88.29
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,United Kingdom,90.93,92.42,92.71,95.44,95.08,94.92,95.85,97.76,:,:,:,:
Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Kosovo*,:,:,:,:,86.4,88.22,90.98,96.56,:,:,:,:
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Albania,:,:,:,:,:,62.62,68.55,72.24,79.37,82.66,83.14,:
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Austria,80.62,81.01,83.93,84.32,87.94,87.48,87.75,87.53,92.53,93.61,95.33,94.92
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Bosnia and Herzegovina,:,:,:,:,:,70.12,69.95,73.21,75.68,:,83.38,86.1
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Belgium,82.17,85.0,85.05,86.52,87.68,88.66,90.28,91.53,92.79,94.01,94.63,95.9
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Bulgaria,53.06,55.49,56.66,59.47,63.41,64.78,67.95,70.16,75.27,79.13,80.39,82.44
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Switzerland,:,89.73,:,:,93.71 b,:,96.51,:,98.14,:,99.25,:
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Cyprus,65.45,69.33,71.72,75.9,80.74,84.43,86.06,90.8,90.76,89.6,91.22,94.6
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Czechia,74.11,79.71,81.3,82.17,84.64,86.5,87.03,87.6,88.85,90.64,92.04,93.7
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Germany,84.17,86.19,87.59,89.65,90.25,92.35,92.98,94.3,91.43 b,91.63,92.48,93.5
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Denmark,94.63,95.99,96.33,96.97,97.1,97.61,97.06,98.66,98.89,97.86,98.8,99.77
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Estonia,79.4,84.24 b,88.41,87.24,88.1,89.36,90.23,89.06,90.98,91.5,93.2,92.25
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Greece,59.87,63.21,66.84,69.09,69.89,72.24,75.67,78.12,78.49,83.17,85.01,86.29
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Spain,71.64,76.19,78.69,80.56,84.6,86.11,90.72,93.21,93.9,94.49,95.45,95.78
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,European Union - 27 countries (from 2020),73.34,76.07,77.75,80.15,82.02,83.85,85.93,87.62 e,89.00 b,89.94,91.43,92.83
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Finland,91.51,92.38,92.28,93.92,93.68,94.4,95.29,97.0,96.71,97.26,97.7,97.95
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,France,81.92,83.75,84.69,85.62,86.56,88.17,89.39,:,91.55,90.6,92.83,94.14
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Croatia,66.75,68.57,69.8,72.7,67.1,75.29,79.08,78.32,81.25,82.07,83.4,83.63
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Hungary,72.42,75.65,72.83,79.26,76.75,76.07,80.37,84.77,88.64,89.14,91.45,93.78
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Ireland,78.25,79.69,80.12,82.17,81.24,82.21,90.34,91.01,98.93 b,92.01,93.27,98.6
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Iceland,96.55,98.16,:,:,98.26,99.02,99.03,99.47,99.44,:,:,:
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Italy,58.46,61.96,65.57,68.88,70.97,74.15,75.57,77.95,81.59,85.07,86.92,89.23
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Lithuania,68.45,72.13,71.38,74.38,77.62,79.72,81.58,83.06,86.93,87.72,88.5,89.16
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Luxembourg,93.78,94.67,97.33,97.49,97.36,96.52 b,96.42,98.46,98.66,98.24,99.35,98.76
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Latvia,75.23,75.83,79.2,79.84 b,81.32,83.58,86.14,88.9,91.3,91.31,92.33,93.2
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Montenegro,:,:,:,:,71.27,71.52,73.48,77.61,82.22,88.22,88.36,88.88
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,North Macedonia,65.24,68.06,70.38,72.16,74.64,79.24,81.34,81.33,86.4,:,:,91.14
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Malta,69.2,73.63,76.77,78.08,80.75,81.66,85.78,86.86,87.47,91.54,92.07,93.31
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Netherlands,93.96,93.17,93.1,93.28,95.33,94.66,96.05,94.02,94.52,94.74,99.15,99.52
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Norway,95.05,96.3,96.81,97.3,97.55,97.39,98.4,97.62,99.42,99.7,99.68,99.46
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Poland,62.85,66.6,68.0,73.3,75.99,77.54,80.44,83.18,85.37,86.94,86.41,88.59
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Portugal,62.1,64.59,68.63,70.42,73.79,74.66,75.35,78.26,82.31,84.5,85.79,88.49
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Romania,49.76,54.08 b,55.76,59.5,63.75,70.68,73.66,78.46,83.59,85.5,89.2,91.29
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Serbia,:,:,65.32,:,70.33,73.36,77.42,79.1,81.17,83.54,85.36,87.69
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Sweden,94.78,92.52,90.61,93.31 b,96.19,92.08,97.55,97.08,96.76,96.81,97.59,98.08
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Slovenia,72.68,71.59,73.1,75.5,78.89,79.75,83.11,86.6,89.0,88.91,90.38,90.76
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Slovakia,77.88,79.98,77.63,80.48,81.63,80.45,82.85,89.92,88.93,89.07,87.21,89.83
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Türkiye,43.16,48.49,51.6,58.35,64.68,71.04,73.98,77.67,81.41,83.44,85.96,87.31
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,United Kingdom,89.84,91.61,92.0,94.78,94.62,94.78,95.57,97.32,:,:,:,:
Annual,All individuals,Percentage of individuals,Last internet use: in last 3 months,Kosovo*,:,:,:,:,82.91,87.48,90.71,95.6,:,:,:,:
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Albania,:,:,:,:,:,67.3,73.37,78.78,83.73,87.85,88.64,:
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Austria,84.07,84.88,86.57,87.01,90.37,90.1,90.06,92.01,94.08,95.16,96.34,96.16
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bosnia and Herzegovina,:,:,:,:,:,75.78,73.82,76.9,79.69,:,85.72,87.99
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Belgium,84.2,87.08,87.36,88.41,89.86,91.29,92.96,94.14,95.45,96.3,96.76,97.19
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,59.41,62.93,65.28,66.68,69.71,73.32,75.51,79.11,82.98,87.24,88.18,90.68
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,:,91.62,:,:,95.65 b,:,97.45,:,98.58,:,99.35,:
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,67.51,72.03,74.0,76.8,82.21,85.3,86.59,91.16,91.28,91.85,91.59,94.83
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,80.03,84.31,86.6,86.66,88.87,90.28,90.72,92.08,92.75,94.27,94.83,95.84
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,87.01,89.0,90.32,92.01,92.63,94.78,95.35,95.88,93.81 b,94.48,94.94,95.56
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,96.3,97.36,97.16,97.56,97.95,98.28,98.05,99.09,99.31,98.52,99.47,100.0
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,83.58,87.32 b,90.95,89.98,90.67,91.67,92.75,91.41,93.45,93.88,94.77,94.59
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,63.7,67.09,70.03,71.58,71.67,74.96,77.85,80.11,80.14,86.03,87.38,88.91
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,75.64,78.57,80.97,82.68,85.99,87.25,91.63,93.97,95.14,95.53,96.63,97.02
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),77.42,79.92,81.91,83.84,85.6,87.61,89.46,91.00 e,92.08 b,92.78,93.86,94.94
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,93.88,94.48,94.44,95.66,94.94,95.4,96.78,98.2,97.86,98.1,98.51,98.85
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,86.02,87.89,89.23,90.2,90.03,92.22,93.32,:,95.15,94.12,95.78,96.62
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,71.43,72.28,73.75,76.56,71.62,78.63,81.69,82.8,85.09,86.59,86.35,86.46
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,75.61,77.91,78.83,81.13,82.96,83.87,85.75,87.54,90.07,90.46,92.54,94.67
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,82.37,83.72,83.52,85.13,84.08,84.5,91.35,94.25,99.93 b,93.07,93.79,98.86
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,97.21,98.64,:,:,98.65,99.35,99.5,99.53,99.69,:,:,:
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,63.53,66.9,70.35,73.4,76.66,80.53,81.94,84.43,87.22,88.58,89.89,91.81
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,71.26,74.98,75.43,78.25,80.71,83.46,84.89,86.47,89.29,90.25,90.34,91.03
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,95.34,95.95,97.82,98.14,97.83,97.06 b,97.12,98.82,98.83,98.63,99.59,98.92
