Time frequency,Item of milk,Dairy and other animal products (except meat),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Albania,:,:,95.1,105.20 p,102.90 p,109.6,120.6,123.7,101.32,93.86,86.55,79.96
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Austria,2964.25,2932.93,3062.13,3103.08,3098.0,3190.33,3182.9,3139.8,3137.19,3153.83,3247.66,3242.8
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Belgium,3412.01,3474.77,3689.44,3988.15,3881.63,4025.42,4178.89,4288.23,4431.0,4380.84,4513.38,4661.13
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Bulgaria,513.98,510.99,494.54,488.5,524.04,578.79,643.0,651.51,680.54,664.87,647.93,652.47
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Switzerland,3444.16,3399.69,3511.67,3457.43,3406.8,3409.54,3426.38,3372.09,3379.15,3380.72,3309.90 b,3303.38 p
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Cyprus,153.5,157.08,164.55,172.68,200.4,216.37,228.08,238.76,272.05,298.14,286.75,303.91
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Czechia,2428.77,2358.42,2370.2,2481.55,2793.2,2979.34,3033.02,3073.49,3192.02,3128.74,3172.61,3200.98
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Germany,29703.46,30301.34,31375.28,31879.13,31972.73,31937.02,32490.95,32442.21,32552.12,31942.37,31947.42,32423.7
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Denmark,4926.8,5025.8,5109.7,5278.2,5364.2,5506.3,5615.0,5615.0,5666.0,5644.0,5664.0,5687.0
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Estonia,665.09,705.5,729.96,720.4,714.72,726.79,748.07,763.12,787.58,799.24,800.18,859.56
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Greece,637.4,606.6,614.6,602.6,601.5,602.5,620.9,632.97,652.65,665.92,643.07,636.58
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,Spain,6089.03 p,5948.80 p,6647.28 p,6764.73,6938.97 p,7027.67 p,7117.01 p,7251.37,7449.67,7476.92,7320.87,7350.42 p
Annual,Products obtained (1 000 t),Raw cows' milk delivered to dairies,European Union - 27 countries (from 2020),: @C,127560.07,133563.13,137100.62 p,138735.36,140847.71 ep,142258.0,: @C,: @C,: @C,: @C,: @C
