Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Kolín os.n. - Havlíckuv Brod,Passenger trains,11892.0
Annual,Number,Praha-Vysocany - Kolín os.n. -TPCA,Goods trains,24543.0
Annual,Number,Praha-Vysocany - Kolín os.n. -TPCA,Passenger trains,42821.0
Annual,Number,Havlíckuv Brod - Lan¿hot st.hr. Hru¿ - ¿idl,Goods trains,25930.0
Annual,Number,Havlíckuv Brod - Lan¿hot st.hr. Hru¿ - ¿idl,Passenger trains,67305.0
Annual,Number,Ceská Trebová os.n. - Brno hl.n.,Goods trains,6423.0
Annual,Number,Ceská Trebová os.n. - Brno hl.n.,Passenger trains,25854.0
Annual,Number,Ceská Trebová os.n. - Bohumín-predn.,Goods trains,41447.0
Annual,Number,Ceská Trebová os.n. - Bohumín-predn.,Passenger trains,79793.0
Annual,Number,Hranice na Morave - Horní Lidec st.hr.,Goods trains,7019.0
Annual,Number,Hranice na Morave - Horní Lidec st.hr.,Passenger trains,18392.0
Annual,Number,Brno hl.n. - Prerov - Tovacov,Goods trains,2456.0
Annual,Number,Brno hl.n. - Prerov - Tovacov,Passenger trains,22013.0
Annual,Number,Bohumín - Mosty u Jabl. st.hr.-Pet-C.Te¿,Goods trains,26091.0
Annual,Number,Bohumín - Mosty u Jabl. st.hr.-Pet-C.Te¿,Passenger trains,26432.0
Annual,Number,Ceský Te¿ín - Opava východ,Goods trains,14591.0
Annual,Number,Ceský Te¿ín - Opava východ,Passenger trains,18352.0
Annual,Number,Prerov - Breclav - Hodonín st.hr.,Goods trains,16706.0
Annual,Number,Prerov - Breclav - Hodonín st.hr.,Passenger trains,35384.0
Annual,Number,Brno hl.n. - Bla¿ovice - Kunovice - Korycany,Goods trains,2706.0
Annual,Number,Brno hl.n. - Bla¿ovice - Kunovice - Korycany,Passenger trains,11692.0
Annual,Number,Ústí nad Labem - Ústí nad Labem,Goods trains,17416.0
Annual,Number,Ústí nad Labem - Ústí nad Labem,Passenger trains,19312.0
Annual,Number,Ceská Trebová - Ceská Trebová,Goods trains,23374.0
Annual,Number,Ceská Trebová - Ceská Trebová,Passenger trains,44432.0
Annual,Number,Praha - Praha,Goods trains,28743.0
Annual,Number,Praha - Praha,Passenger trains,241295.0
Annual,Number,Ostrava hl.n. - Ostrava hl.n.,Goods trains,12699.0
Annual,Number,Ostrava hl.n. - Ostrava hl.n.,Passenger trains,16855.0
Annual,Number,Brno hl.n. - Brno hl.n.,Goods trains,16668.0
Annual,Number,Brno hl.n. - Brno hl.n.,Passenger trains,37760.0
Annual,Number,Ceská Trebová - Kolín,Goods trains,26727.0
Annual,Number,Ceská Trebová - Kolín,Passenger trains,53117.0
Annual,Number,Kolín - Praha,Goods trains,6350.0
Annual,Number,Kolín - Praha,Passenger trains,49065.0
Annual,Number,¿títy - Ústí nad Orlicí,Goods trains,1181.0
Annual,Number,¿títy - Ústí nad Orlicí,Passenger trains,8140.0
Annual,Number,Lysá - Ústí nad Labem západ,Goods trains,22006.0
Annual,Number,Lysá - Ústí nad Labem západ,Passenger trains,9822.0
Annual,Number,Decín hl.n. - Ústí nad Labem-Strekov,Goods trains,8942.0
Annual,Number,Decín hl.n. - Ústí nad Labem-Strekov,Passenger trains,12597.0
Annual,Number,Decín hl.n. - Kralupy nad Vltavou,Goods trains,25285.0
Annual,Number,Decín hl.n. - Kralupy nad Vltavou,Passenger trains,28592.0
Annual,Number,Kralupy nad Vltavou - Praha,Goods trains,9400.0
Annual,Number,Kralupy nad Vltavou - Praha,Passenger trains,27695.0
Annual,Number,Dolní ¿leb st.hr. - Decín hl.n.,Goods trains,20109.0
Annual,Number,Dolní ¿leb st.hr. - Decín hl.n.,Passenger trains,8361.0
Annual,Number,Most - Chomutov - Ústí nad Labem hl.n.,Goods trains,11942.0
Annual,Number,Most - Chomutov - Ústí nad Labem hl.n.,Passenger trains,34994.0
Annual,Number,Bílina - Ústí nad Labem západ-v.krí¿,Goods trains,17612.0
Annual,Number,Bílina - Ústí nad Labem západ-v.krí¿,Passenger trains,3832.0
Annual,Number,Chomutov - Cheb (velenické stanicení),Goods trains,7666.0
Annual,Number,Chomutov - Cheb (velenické stanicení),Passenger trains,30618.0
Annual,Number,Nová Role - Chodov-karlovarské zhlaví,Goods trains,455.0
Annual,Number,Nová Role - Chodov-karlovarské zhlaví,Passenger trains,7555.0
Annual,Number,Beroun - Cheb,Goods trains,8900.0
Annual,Number,Beroun - Cheb,Passenger trains,39287.0
Annual,Number,Beroun-os.n. - Praha-Smíchov,Goods trains,3991.0
Annual,Number,Beroun-os.n. - Praha-Smíchov,Passenger trains,40544.0
Annual,Number,Cheb st.hr. - Cheb,Goods trains,3258.0
Annual,Number,Cheb st.hr. - Cheb,Passenger trains,8856.0
Annual,Number,Ceská Kubice st.hr. - Plzen-Ji¿ní predmestí,Goods trains,1544.0
Annual,Number,Ceská Kubice st.hr. - Plzen-Ji¿ní predmestí,Passenger trains,12084.0
Annual,Number,Plzen hl.n.-os.n. - C.Budejovice-os.n.,Goods trains,2514.0
Annual,Number,Plzen hl.n.-os.n. - C.Budejovice-os.n.,Passenger trains,16342.0
Annual,Number,Horní Dvori¿te st.hr. - C.Budejovice-os.n.,Goods trains,2169.0
Annual,Number,Horní Dvori¿te st.hr. - C.Budejovice-os.n.,Passenger trains,9827.0
Annual,Number,Ceské Velenice st.hr. - C.Budejovice-os.n.,Goods trains,581.0
Annual,Number,Ceské Velenice st.hr. - C.Budejovice-os.n.,Passenger trains,5992.0
Annual,Number,Bene¿ov u Prahy - C.Budejovice-os.n.,Goods trains,5452.0
Annual,Number,Bene¿ov u Prahy - C.Budejovice-os.n.,Passenger trains,24376.0
Annual,Number,Bene¿ov u Prahy - Praha-Vr¿ovice os.n.,Goods trains,5753.0
Annual,Number,Bene¿ov u Prahy - Praha-Vr¿ovice os.n.,Passenger trains,27659.0
Annual,Number,Ceské Velenice - Veselí n Lu¿nicí,Goods trains,238.0
Annual,Number,Ceské Velenice - Veselí n Lu¿nicí,Passenger trains,3715.0
Annual,Number,Havlíckuv Brod - Kolín os.n.,Goods trains,5672.0
Annual,Number,Havlíckuv Brod - Kolín os.n.,Passenger trains,12418.0
Annual,Number,Kolín os.n. -TPCA - Praha-Vysocany,Goods trains,24630.0
Annual,Number,Kolín os.n. -TPCA - Praha-Vysocany,Passenger trains,47824.0
Annual,Number,Lan¿hot st.hr. Hru¿ - ¿idl - Havlíckuv Brod,Goods trains,25950.0
Annual,Number,Lan¿hot st.hr. Hru¿ - ¿idl - Havlíckuv Brod,Passenger trains,69927.0
Annual,Number,Brno hl.n. - Ceská Trebová os.n.,Goods trains,7036.0
Annual,Number,Brno hl.n. - Ceská Trebová os.n.,Passenger trains,26579.0
Annual,Number,Bohumín-predn. - Ceská Trebová os.n.,Goods trains,42728.0
Annual,Number,Bohumín-predn. - Ceská Trebová os.n.,Passenger trains,73929.0
Annual,Number,Horní Lidec st.hr. - Hranice na Morave,Goods trains,7113.0
Annual,Number,Horní Lidec st.hr. - Hranice na Morave,Passenger trains,18331.0
Annual,Number,Prerov - Tovacov - Brno hl.n.,Goods trains,2358.0
Annual,Number,Prerov - Tovacov - Brno hl.n.,Passenger trains,23026.0
Annual,Number,Mosty u Jabl. st.hr.-Pet-C.Te¿ - Bohumín,Goods trains,29090.0
Annual,Number,Mosty u Jabl. st.hr.-Pet-C.Te¿ - Bohumín,Passenger trains,27065.0
Annual,Number,Opava východ - Ceský Te¿ín,Goods trains,14790.0
Annual,Number,Opava východ - Ceský Te¿ín,Passenger trains,18355.0
Annual,Number,Breclav - Hodonín st.hr. - Prerov,Goods trains,15451.0
Annual,Number,Breclav - Hodonín st.hr. - Prerov,Passenger trains,32819.0
Annual,Number,Bla¿ovice - Kunovice - Korycany - Brno hl.n.,Goods trains,3020.0
Annual,Number,Bla¿ovice - Kunovice - Korycany - Brno hl.n.,Passenger trains,12267.0
Annual,Number,Ústí nad Labem - Ústí nad Labem,Goods trains,17651.0
Annual,Number,Ústí nad Labem - Ústí nad Labem,Passenger trains,17211.0
Annual,Number,Ceská Trebová - Ceská Trebová,Goods trains,24412.0
Annual,Number,Ceská Trebová - Ceská Trebová,Passenger trains,45823.0
Annual,Number,Praha - Praha,Goods trains,25916.0
Annual,Number,Praha - Praha,Passenger trains,229870.0
Annual,Number,Ostrava hl.n. - Ostrava hl.n.,Goods trains,12723.0
Annual,Number,Ostrava hl.n. - Ostrava hl.n.,Passenger trains,16646.0
Annual,Number,Brno hl.n. - Brno hl.n.,Goods trains,18587.0
Annual,Number,Brno hl.n. - Brno hl.n.,Passenger trains,38007.0
