Time frequency,Environment indicator,fishreg\TIME_PERIOD,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Fish stocks - model based median value,27.0,1.53,1.54,1.46,1.4,1.35,1.23,1.15,1.07,0.95,0.95,0.87,0.86,0.83,0.82,0.81,0.82,0.84,0.72,0.68,0.58
Annual,Fish stocks - model based median value,2737.0,1.56,1.61,1.57,1.57,1.58,1.46,1.44,1.38,1.31,1.28,1.21,1.17,1.16,1.13,1.11,1.13,1.12,0.96,0.88,:
Annual,Fish stocks - model based median value,37.0,1.68,1.78,1.76,1.84,1.9,1.81,1.87,1.87,1.87,1.8,1.76,1.68,1.69,1.62,1.58,1.61,1.59,1.35,1.23,:
