Time frequency,Currency,prod_ani,geo\TIME_PERIOD,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Euro,12200000.0,AT,13.73,14.15,13.89,13.74,13.96,14.32,14.78,14.79,14.78,15.01,18.79,19.86
Annual,Euro,12200000.0,BE,7.46,4.76,5.1,5.8,4.62,6.92,5.84,5.84,5.8,5.95,10.58,12.44
Annual,Euro,12200000.0,BG,8.74,6.42,6.04,6.41,5.21,6.79,7.26,6.77,6.7,7.06,10.29,13.03
Annual,Euro,12200000.0,CY,17.7,17.6,17.7,17.7,17.66,17.64,16.63,16.02,16.02,16.02,17.23,17.29
Annual,Euro,12200000.0,CZ,8.87,6.81,6.68,6.89,6.18,7.82,7.25,6.78,6.84,7.22,9.65,12.66
Annual,Euro,12200000.0,DE,10.23,8.07,7.9,7.73,7.04,9.92,9.29,8.3,7.84,7.61,12.06,15.53
Annual,Euro,12200000.0,DK,9.07,9.18,8.77,9.16,9.19,9.44,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Euro,12200000.0,EL,18.8,18.2,18.37,18.5,18.38,18.38,18.67,18.42,18.45,19.1,20.81,24.59
Annual,Euro,12200000.0,ES,10.66,7.45,7.54,7.67,6.6,8.29,8.4,7.38,7.67,7.92,12.49,16.02
Annual,Euro,12200000.0,FI,7.44,7.48,6.39,6.55,6.38,6.17,6.58,6.67,6.71,6.83,8.72,9.49
Annual,Euro,12200000.0,FR,4.28,2.82,2.9,3.1,3.0,:,:,:,:,:,:,:
Annual,Euro,12200000.0,HR,9.84,10.56,9.61,9.68,9.65,10.11,9.53,8.76,8.79,8.95,13.16,17.14
Annual,Euro,12200000.0,HU,7.83,5.82,5.69,5.75,5.35,6.42,5.87,5.82,5.65,5.82,8.45,11.02
Annual,Euro,12200000.0,IE,8.09,8.3,7.58,7.45,7.26,7.45,7.55,7.56,7.57,7.9,9.42,10.84
Annual,Euro,12200000.0,IT,:,14.36,13.67,12.59,10.78,12.74,13.67,13.54,13.62,13.59,16.88,19.15
Annual,Euro,12200000.0,LT,8.18,6.67,6.28,6.29,5.9,6.0,5.56,5.88,6.03,6.06,8.23,10.3
Annual,Euro,12200000.0,LU,16.0,16.5,16.5,16.5,16.5,16.3,16.8,17.7,17.9,18.3,20.65,21.9
Annual,Euro,12200000.0,LV,8.25,7.16,6.91,6.92,6.25,7.15,7.15,6.89,7.13,7.18,10.21,12.87
Annual,Euro,12200000.0,MT,9.96,9.93,8.98,10.51,9.99,10.33,10.23,10.16,10.01,10.15,12.16,15.18
Annual,Euro,12200000.0,NL,7.5,5.23,5.53,6.31,5.44,7.42,6.73,6.21,5.82,5.96,10.46,12.34
Annual,Euro,12200000.0,PL,7.64,5.69,5.8,5.46,4.63,6.29,5.12,5.32 p,5.16 p,5.79 p,9.4,11.08
Annual,Euro,12200000.0,PT,10.02,6.91,7.16,7.71,6.52,8.22,8.12,7.6,7.98,8.76,13.06,16.21
Annual,Euro,12200000.0,RO,9.19,7.69,7.88,7.42,6.9,8.54,7.74,7.59,7.44,7.52,10.95,14.56
Annual,Euro,12200000.0,SE,9.31,9.36,8.28,8.14,7.87,7.67,7.6,7.7,7.16,8.16,9.15,9.11
Annual,Euro,12200000.0,SI,10.54,11.04,10.89,10.59,10.48,10.4,10.52,10.8,10.92,10.92,13.55,15.32
Annual,Euro,12200000.0,SK,9.26,7.57,7.04,7.29,7.57,8.64,7.79,7.2,7.9,8.07,10.78,14.9
Annual,Euro,12200000.0,UK,3.71,3.64,7.01,7.37,5.54,5.1,4.91,5.09,:,:,:,:
