Time frequency,Unit of measure,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Austria,30290.0,30920.0,31540.0,32610.0,33770.0,34760.0,35090.0,35430.0,35680.0,36360.0,36950.0,37970.0,39270.0,39710.0,38200.0,38800.0,39800.0,39870.0,39540.0,39520.0,39640.0,39970.0,40620.0,41430.0,41970.0,39140.0,40860.0,42540.0,41770.0,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Belgium,28400.0,28720.0,29740.0,30260.0,31250.0,32340.0,32580.0,32990.0,33190.0,34230.0,34830.0,35480.0,36520.0,36400.0,35420 b,36040.0,36270.0,36120.0,36060.0,36530.0,36860.0,37110.0,37510.0,38040.0,38760.0,36740.0,38860.0,40180.0,40340 p,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Bulgaria,3630.0,3840.0,3320.0,3460.0,3190.0,3350.0,3600.0,3830.0,4050.0,4340.0,4670.0,5010.0,5380.0,5730.0,5570.0,5690.0,5960.0,6070.0,6130.0,6260.0,6560.0,6840.0,7130.0,7410.0,7800.0,7620.0,8270.0,8660.0,8850.0,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Cyprus,17530.0,17470.0,17680.0,18530.0,19240.0,20180.0,20750.0,21270.0,21570.0,22350.0,23100.0,23790.0,24480.0,24740.0,23600.0,23510.0,23020.0,21890.0,20490.0,20350.0,21220.0,22460.0,23530.0,24700.0,25800.0,24690.0,27240.0,28860.0,29150 p,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Czechia,10320.0,10770.0,10720.0,10690.0,10850.0,11290.0,11680.0,11880.0,12270.0,12850.0,13630.0,14490.0,15200.0,15430.0,14610.0,14970.0,15260.0,15130.0,15130.0,15470.0,16230.0,16640.0,17490.0,17960.0,18570.0,17670.0,18380.0,18450.0,18240.0,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Germany,28960.0,29210.0,29730.0,30380.0,31040.0,31920.0,32420.0,32320.0,32160.0,32570.0,32900.0,34240.0,35310.0,35730.0,33870.0,35360.0,36690.0,36800.0,36840.0,37480.0,37770.0,38330.0,39220.0,39540.0,39840.0,38180.0,39570 p,39820 p,39380 p,39200 p
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Denmark,39110.0,39990.0,41080.0,41900.0,43000.0,44450.0,44710.0,44770.0,44850.0,45980.0,46930.0,48550.0,48820.0,48330.0,45680.0,46190.0,46610.0,46430.0,46890.0,47240.0,47900.0,48970.0,50150.0,50830.0,51500.0,50470.0,53970.0,54310.0,55280.0,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),24610.0,24980.0,25590.0,26300.0,27030.0,27990.0,28520.0,28640.0,28690.0,29200.0,29560.0,30400.0,31150.0,31120.0,29640.0,30190.0,30640.0,30280.0,30180.0,30560.0,31120.0,31590.0,32340.0,32830.0,33270.0,31220.0,33180.0,34180.0,34100.0,:
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Estonia,6410.0,6840.0,7830.0,8250.0,8300.0,8990.0,9580.0,10310.0,11160.0,12000.0,13210.0,14590.0,15790.0,15030.0,12850.0,13190.0,14240.0,14810.0,15130.0,15680.0,16000.0,16460.0,17390.0,17990.0,18580.0,17990.0,19260.0,19240.0,18200.0,:
