Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Euro area – 20 countries (from 2023),-0.1,1.4,0.5,0.8,0.1,0.1,0.0,0.4,0.5,0.2,0.3,0.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Estonia,-0.4,1.0,-0.5,0.7,0.2,0.3,1.3,0.1,0.1,-0.4,0.2,0.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Greece,1.2,-0.4 p,-0.4 p,2.2 p,0.3 p,0.3 p,0.1 p,-1.6 p,1.1 p,0.1 p,-0.2 p,-1.8 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Spain,0.6,-0.4 p,0.8 p,0.6 p,2.9 p,-1.1 p,0.3 p,0.7 p,3.0 p,-0.7 p,-0.1 p,1.4 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),European Union - 27 countries (from 2020),-0.1,1.3,0.2,0.7,0.1,0.3,0.0,0.3,0.6,0.3,0.3,0.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Finland,-0.8,0.4,0.1,0.8,0.1,-1.2,1.1,-0.3,0.3,0.2,0.5,-0.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),France,0.5,0.7,-0.4,0.1,-0.3,-0.4,-0.3,0.1,0.4,0.4,0.6,0.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Croatia,0.8,1.1,1.0,0.7,0.8,0.7 p,1.8 p,0.6 p,1.0 p,0.6 p,1.9 p,1.3 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Hungary,1.2,2.9,0.5,0.0,-0.6,-1.9 p,-0.1 p,-0.2 p,0.5 p,0.7 p,0.3 p,0.2 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Ireland,1.3,1.7,1.9,0.8,0.9,2.2,0.1,1.3,1.2,0.7,0.7,-0.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Italy,-0.1,0.2,0.4,-0.2,0.5,-0.5,-0.3,-0.4,-0.2,-0.7,-0.2,-0.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Lithuania,0.1,0.4,0.1,0.0,0.0,-0.2,0.1,0.4,-0.1,0.1,0.4,2.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Luxembourg,-0.6,5.0,-1.4,0.4,1.1,0.8,0.8,1.3,1.9,1.2 p,0.6 p,0.6 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Latvia,1.0,1.1,1.6,1.0,1.1,1.3,0.9,13.2,-18.6,14.5,1.4,1.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),North Macedonia,0.2,-5.7,2.2,-2.8,1.4,-4.0 p,5.1 p,-2.3 p,2.1 p,-2.7 e,3.7 e,-2.0 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Malta,-1.2,2.5,3.1,-2.1,2.6,1.0,-2.0,3.0,2.8,1.0,-0.3,2.8
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Netherlands,0.3,2.6,0.4,0.2,0.6,0.1,0.9,0.7,0.8,-0.1,0.8,0.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Norway,0.4,-0.1,1.3,1.0,0.2,-0.1,0.2,0.1,0.8,0.7,0.4,:
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Poland,0.9,-1.3,-0.3,0.5,-1.1,1.3,0.4,0.7,1.2,1.0,0.7,0.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Portugal,0.2,1.2,0.8,0.7,0.7,0.7 e,0.7 e,0.6 e,0.6 e,0.5 e,0.5 e,0.4 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Romania,-0.4,6.9,-6.3,2.3,1.7,2.2 p,-2.2 p,0.1 p,1.0 p,-1.4 p,1.2 p,0.7 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Serbia,-0.2,3.1,-1.4,-2.4,-0.8,-1.0,1.6,1.2,2.6,-1.3,1.3,0.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Sweden,-0.6,-0.5,0.1,0.6,-0.7,1.8,-0.7,0.0,1.0,0.4,0.2,0.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Slovenia,-0.3,0.5,-0.5,-0.2,4.0,-3.9,1.1,-0.1,3.7,-3.1,1.1,0.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Slovakia,-1.2,3.8,-0.3,1.3,-0.4,-1.0,1.8,-0.9,0.3,0.4,1.5,-0.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-1 (SCA),Türkiye,1.3,0.0,0.0,3.0,-0.9,1.0,1.8,1.1,0.3,0.7,-0.6,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Albania,-0.5,-0.7,-1.7,-2.3,6.7,3.9 p,8.8 p,11.2 p,12.4 p,10.5 p,7.9 p,8.4 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Austria,3.7,2.2,1.1,1.2,2.3,2.5,2.3,2.8,1.1,1.3,2.1,1.0
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Bosnia and Herzegovina,2.3,0.7,0.9,1.4,3.3,1.0,2.1,4.0,1.4,4.3,3.1,2.4
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Belgium,5.3,4.2,6.0,4.7,4.2,3.9 p,2.1 p,1.3 p,1.4 p,1.0 p,1.3 p,1.9 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Bulgaria,2.4,4.9,6.4,8.0,8.5,3.2,3.9,4.3,0.8,3.0 p,0.8 p,10.3 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Switzerland,1.5,2.6,2.9,2.5,2.7,2.4,2.3,2.4,2.8,2.7,2.9,2.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Cyprus,4.0,5.1,6.2,7.4,5.7,3.1,1.5,0.9,0.4,2.6,2.8,3.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Czechia,2.0,2.9,1.4,2.3,1.5,2.7,0.9,0.3,0.0,0.2,0.7,1.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Germany,1.7 p,4.7 p,4.0 p,4.6 p,4.5 p,2.6 p,1.6 p,0.6 p,1.3 p,1.3 p,1.6 p,2.3 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Denmark,6.8,5.6,-2.3,-2.5,-4.6,-2.1,1.3,1.2,0.5,2.3,0.9,-0.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2.4,3.4,2.8,2.6,2.7,1.6,0.9,0.6,0.9,1.0,1.5,1.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Euro area - 19 countries  (2015-2022),2.4,3.4,2.8,2.6,2.7,1.6,0.9,0.6,0.9,1.0,1.5,1.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Euro area – 20 countries (from 2023),2.4,3.4,2.8,2.6,2.7,1.6,0.9,0.6,0.9,1.0,1.5,1.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Estonia,0.0,0.1,0.4,1.5,1.8,-1.1,3.3,2.1,2.8,0.3,-0.3,-0.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Greece,2.3,1.6 p,0.3 p,2.2 p,1.7 p,2.5 p,3.0 p,-1.3 p,-0.1 p,-0.1 p,-0.4 p,-0.9 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Spain,-2.0,-0.1 p,-1.3 p,1.8 p,4.9 p,2.8 p,2.9 p,3.0 p,3.1 p,3.3 p,2.6 p,3.8 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),European Union - 27 countries (from 2020),2.7,3.3,2.4,2.3,2.3,1.5,0.9,0.6,1.0,1.1,1.5,1.8
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Finland,2.4,2.4,2.1,0.3,1.7,-0.4,1.4,-0.3,-0.3,0.7,1.1,0.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),France,2.7,3.2,2.7,0.9,-0.1,-0.6,-1.1,-1.2,-0.4,0.3,1.6,2.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Croatia,5.9,1.4,4.6,3.9,4.1,2.3 p,4.3 p,4.3 p,4.3 p,3.5 p,4.2 p,5.0 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Hungary,0.4,5.1,6.0,4.4,2.6,-2.9 p,-2.5 p,-2.5 p,-1.0 p,1.6 p,1.9 p,1.9 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Ireland,4.9,6.2,7.0,5.7,5.4,6.1,4.2,4.4,5.0,3.4,4.0,2.3
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Italy,4.0,1.8,2.3,0.2,0.8,0.2,-0.3,-0.5,-1.7,-1.4,-1.8,-1.3
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Lithuania,3.4,1.5,1.8,1.1,0.5,0.3,0.0,0.5,0.6,1.2,1.1,2.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Luxembourg,8.7,7.2,3.3,3.4,5.2,1.0,3.1,4.1,4.9,5.4 p,5.2 p,4.4 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Latvia,0.1,8.7,3.7,4.4,0.3,18.2,-5.1,17.9,-7.6,11.2,7.3,-5.4
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Montenegro,0.5,7.2,3.3,-3.1,-1.3,0.5,1.0,5.6,3.1,2.8 p,4.3 p,-1.5 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),North Macedonia,2.2,-3.2,-5.1,-6.1,-5.1,-3.3 p,-0.5 p,0.0 p,0.7 p,2.0 e,0.6 e,0.9 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Malta,4.9,-0.2,4.2,2.2,6.2,4.6,-0.8,4.5,4.9,5.0,6.6,6.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Netherlands,3.5,5.2,2.5,3.6,3.9,1.6,1.9,2.0,2.4,2.1,2.0,2.3
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Norway,2.1,2.7,3.1,2.5,2.3,2.5,1.3,0.4,1.0,1.4,2.3,:
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Poland,8.1,0.6,-1.2,0.0,-3.3,1.2,1.9,1.4,2.7,3.8,4.4,4.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Portugal,3.9,6.4,4.1,2.9,3.5,3.1 e,2.9 e,2.8 e,2.6 e,2.6 e,2.5 e,1.9 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Romania,1.3,9.7,1.9,2.0,4.5,0.2 p,3.2 p,1.5 p,1.6 p,-2.7 p,0.8 p,1.3 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Serbia,4.5,6.1 p,8.8 p,-1.9 p,-0.5 p,-6.5 p,-2.4 p,0.6 p,4.9 p,3.4 e,4.0 e,2.7 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Sweden,2.9,0.9,-2.5,-0.7,-0.5,2.7,0.0,-0.6,1.5,0.2,2.4,3.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Slovenia,2.6,3.4,0.7,-0.5,3.8,-0.8,0.8,0.9,0.6,1.4,1.4,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Slovakia,2.6,5.1,6.0,3.6,4.1,-1.1,2.6,-0.8,0.1,1.3,1.7,1.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Türkiye,5.4,4.3,1.3,5.7,1.7,2.5,5.0,4.1,3.8,4.5,0.1,1.9
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (NSA),Kosovo*,-5.0,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Albania,-0.6,-0.7,-1.6,-2.3,6.6,3.9 p,8.8 p,11.2 p,12.3 p,10.6 p,8.3 p,8.1 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Austria,3.8,2.3,1.5,1.0,2.2,2.5,2.4,2.6,1.3,1.7,1.5,1.0
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Belgium,5.6,4.4,5.8,4.7,4.2,3.8 p,2.1 p,1.3 p,1.4 p,1.0 p,1.3 p,1.9 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Bulgaria,2.4,5.8,6.5,6.4,8.0,4.2,4.8,2.4,1.6,4.3 p,2.3 p,6.2 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Switzerland,1.5,2.6,3.0,2.5,2.7,2.4,2.3,2.4,2.8,2.7,2.9,2.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Cyprus,3.8,5.7,6.5,6.5,5.5,3.2,1.7,0.8,0.4,2.7,2.9,3.0
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Czechia,1.9,2.9,1.8,2.2,1.3,2.1,1.1,0.8,0.0,0.7,0.9,0.9
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Germany,1.8 p,4.4 p,4.2 p,4.5 p,5.0 p,2.4 p,1.8 p,0.6 p,1.5 p,1.5 p,1.5 p,2.1 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Denmark,7.0,5.6,-2.6,-2.2,-4.5,-2.1,1.0,1.4,0.7,2.3,0.7,-0.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2.5,3.3,3.0,2.5,2.8,1.5,1.0,0.7,1.1,1.2,1.5,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Euro area - 19 countries  (2015-2022),2.5,3.3,3.0,2.5,2.8,1.5,1.0,0.6,1.0,1.1,1.4,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Euro area – 20 countries (from 2023),2.5,3.3,3.0,2.5,2.8,1.5,1.0,0.7,1.1,1.2,1.5,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Estonia,1.3,0.6,0.1,0.8,1.4,0.7,2.5,1.9,1.8,1.1,0.0,0.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Greece,2.1,1.5 p,0.2 p,2.6 p,1.6 p,2.3 p,2.8 p,-1.0 p,-0.1 p,-0.3 p,-0.5 p,-0.7 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Spain,-1.6,0.0 p,-0.3 p,1.6 p,3.9 p,3.3 p,2.8 p,2.9 p,2.9 p,3.3 p,2.9 p,3.7 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),European Union - 27 countries (from 2020),2.7,3.3,2.6,2.2,2.3,1.3,1.0,0.7,1.2,1.2,1.5,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Finland,2.4,3.0,1.6,0.5,1.4,-0.2,0.9,-0.2,-0.1,1.2,0.5,0.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),France,2.9,3.1,2.7,1.0,0.2,-0.9,-0.9,-0.9,-0.2,0.6,1.5,1.9
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Croatia,5.4,2.3,4.2,3.7,3.7,3.3 p,4.1 p,4.0 p,4.2 p,4.1 p,4.1 p,4.8 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Hungary,1.2,5.0,5.7,4.7,2.8,-1.9 p,-2.5 p,-2.8 p,-1.7 p,0.9 p,1.3 p,1.7 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Ireland,5.0,6.1,6.9,5.9,5.4,6.0,4.2,4.6,4.9,3.4,3.9,2.5
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Italy,4.2,1.9,2.0,0.3,0.9,0.2,-0.5,-0.6,-1.3,-1.6,-1.5,-1.3
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Lithuania,3.4,2.7,1.8,0.6,0.4,-0.1,-0.1,0.3,0.3,0.5,0.8,3.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Luxembourg,8.7,7.2,3.3,3.5,5.2,0.9,3.1,4.1,4.9,5.4 p,5.2 p,4.4 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Latvia,3.3,4.0,4.7,4.9,4.9,5.0,4.3,16.9,-5.8,6.5,7.0,-4.3
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),North Macedonia,2.2,-3.2,-5.1,-6.1,-5.1,-3.3 p,-0.5 p,0.0 p,0.7 p,2.0 e,0.6 e,0.9 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Malta,4.8,-0.2,4.3,2.2,6.1,4.6,-0.6,4.6,4.9,4.8,6.6,6.4
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Netherlands,3.2,4.9,3.1,3.5,3.8,1.3,1.8,2.3,2.5,2.3,2.1,2.1
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Norway,1.8,2.5,3.2,2.5,2.4,2.5,1.4,0.5,1.0,1.8,2.0,:
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Poland,8.0,0.7,-0.5,-0.1,-2.1,0.5,1.2,1.4,3.7,3.4,3.7,3.7
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Portugal,3.9,6.4,4.1,2.9,3.5,3.0 e,2.9 e,2.8 e,2.6 e,2.4 e,2.1 e,1.9 e
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Romania,1.7,8.7,2.8,2.1,4.2,-0.3 p,4.0 p,1.8 p,1.1 p,-2.5 p,0.9 p,1.5 p
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Serbia,4.1,6.2,8.5,-1.0,-1.6,-5.6,-2.7,0.9,4.3,4.1,3.8,2.8
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Sweden,2.4,0.0,-1.6,-0.5,-0.5,1.8,1.0,0.4,2.1,0.8,1.7,2.2
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Slovenia,2.6,3.4,0.7,-0.5,3.8,-0.8,0.8,0.9,0.6,1.4,1.4,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Slovakia,3.8,5.4,5.2,3.6,4.4,-0.4,1.6,-0.6,0.1,1.5,1.2,1.6
Quarterly,"Value added, gross","Public administration, defence, education, human health and social work activities",Percentage change q/q-4 (SCA),Türkiye,5.5,4.8,1.9,4.3,2.1,3.1,5.0,3.1,4.3,3.9,1.4,2.0
