Time frequency,Unit of measure,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Albania,1700.0,1850.0,1940.0,2060.0,2180.0,2310.0,2460.0,2630.0,2850 d,2960.0,3090.0,3180.0,3230.0,3260 d,3330.0,3410.0,3530.0,3670.0,3830.0,4360 b,4230.0,4660.0,4940.0,:,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Austria,31510.0,31800.0,32120.0,32340.0,32960.0,33500.0,34410.0,35600.0,36000.0,34630.0,35170.0,36080.0,36140.0,35840.0,35830.0,35930.0,36230.0,36820.0,37550.0,38040.0,35480.0,37040.0,38560.0,37860.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Belgium,29910.0,30130.0,30510.0,30700.0,31660.0,32220.0,32820.0,33780.0,33660.0,32760 b,33340.0,33540.0,33410.0,33350.0,33790.0,34090.0,34320.0,34700.0,35190.0,35850.0,33990.0,35950.0,37170.0,37310 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Bulgaria,2990.0,3210.0,3420.0,3620.0,3870.0,4170.0,4480.0,4800.0,5120.0,4970.0,5080.0,5320.0,5420.0,5470.0,5590.0,5850.0,6110.0,6360.0,6610.0,6960.0,6810.0,7380.0,7730.0,7900.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Switzerland,51950.0,52510.0,52100.0,51700.0,52750.0,53880.0,55730.0,57400.0,58310.0,56340.0,57720.0,58240.0,58290.0,58650.0,59300.0,59540.0,60130.0,60380.0,61660.0,61920.0,60140.0,63020.0,64390 p,63870 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Cyprus,20130.0,20700.0,21230.0,21520.0,22300.0,23050.0,23740.0,24420.0,24680.0,23550.0,23460.0,22970.0,21840.0,20450.0,20310.0,21170.0,22410.0,23480.0,24650.0,25740.0,24630.0,27180.0,28790.0,29080 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Czechia,11440.0,11830.0,12040.0,12430.0,13020.0,13810.0,14680.0,15400.0,15640.0,14800.0,15170.0,15470.0,15330.0,15330.0,15670.0,16440.0,16860.0,17720.0,18200.0,18820.0,17900.0,18620.0,18690.0,18480.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,29410.0,29870.0,29780.0,29630.0,30010.0,30320.0,31550.0,32540.0,32930.0,31210.0,32590.0,33810.0,33910.0,33950.0,34540.0,34810.0,35320.0,36150.0,36440.0,36720.0,35180.0,36460 p,36690 p,36290 p,36130 p
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,42220.0,42480.0,42520.0,42600.0,43670.0,44580.0,46120.0,46380.0,45910.0,43390.0,43880.0,44270.0,44110.0,44540.0,44870.0,45500.0,46520.0,47640.0,48290.0,48920.0,47940.0,51260.0,51600.0,52510.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),26640.0,27120.0,27230.0,27270.0,27750.0,28090.0,28890.0,29590.0,29570.0,28160.0,28690.0,29110.0,28770.0,28670.0,29040.0,29560.0,30000.0,30710.0,31170.0,31580.0,29630.0,31480.0,32420.0,32340.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),26380.0,26880.0,26990.0,27040.0,27520.0,27860.0,28650.0,29360.0,29340.0,27940.0,28460.0,28880.0,28540.0,28450.0,28810.0,29330.0,29770.0,30480.0,30940.0,31360.0,29430.0,31280.0,32220.0,32140.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,7540.0,8030.0,8640.0,9350.0,10060.0,11070.0,12230.0,13230.0,12590.0,10770.0,11060.0,11930.0,12410.0,12680.0,13140.0,13410.0,13800.0,14580.0,15070.0,15570.0,15070.0,16140.0,16130.0,15250.0,:
