Time frequency,Seasonal adjustment,Balance of payments item,Sector (ESA 2010),Sector (ESA 2010),Stock or flow,Geopolitical entity (partner),Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Extra-euro area - 20 countries (from 2023),Million units of national currency,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-2420981.6,-2245301.2,-2339035.2,-1852628.0,-1858499.1,-1443142.0,-1115764.3,-650021.4,-93271.7,245266.7,393819.8
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Extra-euro area - 20 countries (from 2023),Percentage of gross domestic product (GDP),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-24.1,-21.8,-21.9,-16.9,-16.4,-12.3,-9.2,-5.6,-0.7,1.8,2.7
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Extra-EU27 (from 2020),Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-25.3 e,-22.5 e,-22.6 e,-17.4 e,-17.0 e,-12.7 e,-9.4 e,-6.5 e,-2.1 e,0.2 e,1.0 e
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Austria,:,:,:,:,-34090.0,-34597.0,-46010.0,-46594.0,-29563.0,-31621.0,-39287.0,-34494.0,-27606.0,-29364.0,-14497.0,-15288.0,-5936.0,-10154.0,2351.0,7551.0,9457.0,10272.0,13543.0,20701.0,52737.0,43711.0,58390.0,72048.0,78381.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Belgium,:,:,:,:,:,:,:,:,:,:,119694.2,112221.9,115871.3,150754.0,201523.0,204267.0,193191.0,157657.0,169583.0,180562.0,188511.0,234552.0,249373.0,157842.0,226187.0,240554.0,342453.0,320939.0,307363.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Bulgaria,:,:,:,:,-9448.7,-9190.8,-8212.2,-8405.5,-9421.3,-12008.0,-20084.9,-30045.1,-48861.2,-68316.5,-70984.7,-68751.4,-66836.9,-63898.6,-60244.7,-60544.8,-55075.6,-45327.1,-44775.0,-41326.8,-36987.5,-28281.8,-21725.4,-17122.2,-12609.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Cyprus,:,:,:,:,:,:,:,:,:,-11540.0,-10625.0,-8047.0,-11839.0,-17745.9,-21207.8,-23375.0,-28005.2,-27897.0,-29316.8,-28662.3,-27426.3,-25367.3,-27744.8,-27244.9,-26484.4,-27703.9,-27145.7,-27981.5,-29065.1
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Czechia,58902.0,-68930.0,-106837.0,-117477.0,-110938.0,-191869.0,-244068.0,-397255.0,-527484.0,-734057.0,-753809.0,-988554.0,-1398170.0,-1533853.0,-1725525.0,-1822768.0,-1822751.0,-1864093.0,-1695149.0,-1577079.0,-1523043.0,-1304315.0,-1277539.0,-1322899.0,-1149779.0,-931850.0,-938594.0,-1424247.0,-1022089.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Germany,:,:,:,:,63732.0,33991.0,142219.0,-72.0,16698.0,101988.0,305745.0,471717.0,470902.0,464769.0,614308.0,661713.0,627095.0,615650.0,700315.0,855917.0,1052380.0,1238695.0,1466276.0,1800128.0,2069020.0,2213365.0,2566862.0,2757348.0,2963746.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Denmark,:,:,:,:,:,:,:,:,:,:,59957.0,-4833.0,-100406.0,-91925.0,14648.0,232256.0,512523.0,684239.0,718686.0,858461.0,566755.0,976079.0,1083536.0,1311231.0,1609275.0,1395189.0,1686418.0,1454694.0,1437918.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Estonia,:,-501.6,-1568.6,-1843.7,-2768.9,-2966.4,-3368.6,-4167.8,-5738.4,-8381.3,-9533.3,-9911.3,-11579.2,-12456.7,-11116.4,-10318.3,-9079.6,-9157.1,-9482.2,-9426.9,-8380.0,-8647.5,-7947.5,-7786.0,-6296.5,-5534.8,-4744.9,-7784.3,-8040.3
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Greece,:,:,:,:,:,:,:,:,-106621.0,-129680.0,-150675.0,-180033.0,-218018.0,-183322.0,-207792.0,-223693.0,-183862.0,-221569.0,-235606.0,-235734.0,-240013.0,-242777.0,-253653.0,-266893.0,-282531.0,-287548.0,-314036.0,-298096.0,-313779.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Spain,-96431.0,-116697.0,-143505.0,-199683.0,-207019.0,-226136.0,-270163.0,-342439.0,-405884.0,-511480.0,-591504.0,-733423.0,-916282.0,-946469.0,-1043004.0,-975107.0,-997082.0,-916540.0,-947550.0,-988847.0,-953761.0,-946615.0,-987188.0,-945350.0,-902176.0,-945213.0,-857634.0,-792975.0,-773933.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Finland,:,:,:,:,-229982.8,-212535.3,-132966.6,-72052.8,-94851.7,-14788.0,-23091.9,-25465.0,-52690.0,-9436.0,4644.0,29082.0,27475.0,21362.0,6194.0,-6865.0,9949.0,11602.0,2675.0,-11518.0,-1931.0,-8391.0,5706.0,302.0,33071.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,France,:,:,:,:,12506.0,31925.0,123556.0,107175.0,-49832.0,-58611.0,-35721.0,-89231.0,-172554.0,-275214.0,-287289.0,-185244.0,-178415.0,-267763.0,-411920.0,-401752.0,-410700.0,-424669.0,-585878.0,-549715.0,-686182.0,-749135.0,-841344.0,-659384.0,-792911.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Croatia,:,:,:,:,-4549.2,-6353.0,-5227.9,-8333.9,-11981.0,-16510.0,-21677.1,-30633.3,-40428.3,-36299.1,-40384.9,-43056.0,-42719.0,-42263.0,-40999.0,-40643.0,-36864.0,-35470.0,-33711.0,-31603.0,-28463.0,-25761.0,-23086.0,-22891.0,-20312.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Hungary,-3472509.7,-4046847.6,-5588715.5,-6649027.5,-8622170.6,-9495040.1,-10028901.2,-11146760.0,-14406914.8,-18058918.3,-21375060.5,-23821518.6,-23296234.1,-27457401.3,-30216950.8,-29186937.9,-29561541.7,-25908139.0,-23627244.0,-24677293.4,-22001900.9,-19502036.8,-19949601.2,-19988931.0,-20550573.5,-24684201.6,-27603836.4,-29477112.0,-27640655.8
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Ireland,:,:,:,:,:,:,:,-28489.0,-34240.9,-34764.4,-78686.1,-47655.5,-61892.0,-178967.5,-196732.2,-190410.2,-237975.9,-241241.0,-290567.0,-345227.0,-537914.0,-480669.0,-523207.0,-610389.0,-686443.0,-607236.0,-543191.0,-574766.0,-516986.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Italy,:,:,:,-102732.0,-54015.0,-79138.0,-64082.0,-149490.0,-167137.0,-218056.0,-230078.0,-311083.0,-340772.0,-354405.0,-351592.0,-324347.0,-300093.0,-373339.0,-378689.0,-342042.0,-322728.0,-205756.0,-155337.0,-113855.0,-56333.0,-3230.0,116414.0,83971.0,157957.0
