Time frequency,Demographic indicator,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Crude rate of natural change of population,Estonia,-1.1,-1.3,-1.5,-1.0 b,-1.0,-1.3,-1.0,-1.0,-2.0,-4.0,-4.2,-3.7
Annual,Crude rate of natural change of population,Greece,-1.5,-1.6,-2.0,-2.7,-2.4,-3.3,-3.2,-3.8,-4.3,-5.5,-6.1 b,-5.4 ep
Annual,Crude rate of natural change of population,Spain,1.1,0.8,0.7,0.0,0.0,-0.7,-1.2,-1.2,-3.2,-2.4,-2.8,-2.4 p
Annual,Crude rate of natural change of population,European Union - 27 countries (from 2020),-0.1 b,-0.3 be,0.0 be,-0.7 bep,-0.4 e,-0.7 bep,-1.0 be,-1.1 bep,-2.5 be,-2.7 bep,-2.9 bep,-2.6 ep
Annual,Crude rate of natural change of population,Finland,1.4,1.2,0.9,0.5,-0.2,-0.6,-1.3,-1.5,-1.6,-1.5,-3.3,-3.2
Annual,Crude rate of natural change of population,France,3.8,3.7,3.9 b,3.1,2.9,2.4,2.2,2.1,1.0,1.2 p,0.8 p,0.7 p
Annual,Crude rate of natural change of population,Metropolitan France,3.6,:,:,:,:,:,:,:,:,:,:,:
Annual,Crude rate of natural change of population,Georgia,:,:,2.8 b,2.7,1.6,1.5,1.2,0.4,-1.1,-3.8,:,:
Annual,Crude rate of natural change of population,Croatia,-2.3,-2.5,-2.7,-4.0,-3.4,-4.2,-3.9,-4.0,-5.4,-6.8,-6.0,-5.0
Annual,Crude rate of natural change of population,Hungary,-3.9 b,-3.8,-3.4,-4.0,-3.3,-3.8,-3.9,-3.8,-4.9,-6.5,-4.9,-4.3
Annual,Crude rate of natural change of population,Ireland,9.2,8.5,8.2,7.5,7.0,6.5,6.1,5.7,4.7,5.1,3.7,3.7
Annual,Crude rate of natural change of population,Iceland,8.0,6.7,7.1,5.9,5.1,5.3,5.6,6.0,6.0,6.8,4.4,4.4
Annual,Crude rate of natural change of population,Italy,-1.3,-1.4,-1.6,-2.7,-2.4,-3.2,-3.2,-3.6 b,-5.6,-5.1,-5.5,-4.8 p
Annual,Crude rate of natural change of population,Liechtenstein,3.6,2.5,2.8,1.9,2.8,2.3,2.7,2.4,0.9,2.7,2.2,2.3 p
Annual,Crude rate of natural change of population,Lithuania,-3.7,-4.3,-3.7,-4.0,-4.0,-4.3,-4.5,-4.7,-7.1,-8.7,-7.4,-5.7
Annual,Crude rate of natural change of population,Luxembourg,4.0 b,4.2,4.0,3.7,3.6,3.2 b,3.2,3.1,2.9,3.4,3.1,2.8
Annual,Crude rate of natural change of population,Latvia,-4.5,-4.0,-3.4,-3.3,-3.4,-4.1,-4.9,-4.7,-5.9,-9.1,-7.9,-7.2
Annual,Crude rate of natural change of population,Monaco,:,:,:,0.5 e,-0.1 e,:,-0.7 e,:,:,:,:,:
Annual,Crude rate of natural change of population,Moldova,0.0,-0.1,-0.3 b,0.2 e,-0.4 e,-0.1 e,-1.0 e,-1.5 e,-3.7 e,-6.2 ep,-3.6 ep,-3.9 ep
Annual,Crude rate of natural change of population,Montenegro,2.5,2.5,2.4,1.7,1.8,1.5,1.2,1.0,-0.3,-3.4,-0.1,:
Annual,Crude rate of natural change of population,North Macedonia,1.7,1.9,1.9,1.3,1.2,0.7,0.8,-0.3,-3.2,-5.1,-2.4 b,-1.9
Annual,Crude rate of natural change of population,Malta,1.7,1.9,2.1,2.0,2.5,1.6,1.6,1.3,0.6,0.4,0.1,0.8
Annual,Crude rate of natural change of population,Netherlands,2.1,1.8,2.1,1.4,1.4,1.1,0.9,1.0,0.0,0.5,-0.1,-0.3 p
Annual,Crude rate of natural change of population,Norway,3.6,3.5,3.6,3.5,3.5,3.0,2.7,2.6,2.3,2.6,1.0,1.5
Annual,Crude rate of natural change of population,Poland,0.0,-0.5,0.0,-0.7,-0.2,0.0,-0.7 e,-0.9 bep,-3.3 be,-5.1 b,-3.9,-3.7
Annual,Crude rate of natural change of population,Portugal,-1.7,-2.3,-2.2,-2.2,-2.3,-2.3,-2.5,-2.4,-3.7,-4.3,-3.9,-3.1
Annual,Crude rate of natural change of population,Romania,-2.7,-2.9,-2.8,-3.1,-2.7,-2.6,-3.2,-3.1 e,-5.2 e,-7.4 e,-5.0 e,-4.7 ep
Annual,Crude rate of natural change of population,Serbia,-4.9,-4.8,-4.9,-5.4,-5.1,-5.5,-5.4,-5.3,-8.0,-10.9,-6.9,-5.4 b
Annual,Crude rate of natural change of population,Sweden,2.2,2.4,2.7,2.4,2.7,2.3,2.3,2.5,1.4,2.1,1.0,0.5
Annual,Crude rate of natural change of population,Slovenia,1.3,0.9,1.1,0.4,0.3,-0.1,-0.4,-0.6,-2.5,-2.0,-2.3,-2.1
Annual,Crude rate of natural change of population,Slovakia,0.6,0.5,0.7,0.3,1.0,0.7,0.6,0.7,-0.4,-3.1,-1.3,-1.0
Annual,Crude rate of natural change of population,San Marino,1.6,2.2,1.3,1.0,0.3,-1.5,-0.3,-0.5,:,-2.9,-1.7,:
Annual,Crude rate of natural change of population,Türkiye,11.7,12.0,12.3,11.8,11.2,10.8,10.1 be,9.1 be,:,:,6.2,5.1
Annual,Crude rate of natural change of population,Ukraine,-3.1,-3.5,:,-4.3 b,-4.4,-5.0,-6.0,-6.5,-7.8,:,:,:
Annual,Crude rate of natural change of population,United Kingdom,3.8,3.2,3.2,2.7,2.7,2.3,1.8,1.6 p,:,:,:,:
Annual,Crude rate of natural change of population,Kosovo*,11.4 e,12.2 e,10.1 e,9.2 e,8.4 e,8.2 e,7.7,6.9,7.4 p,5.5,:,:
