Time frequency,Statistical information,Unit of measure,Currency\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Average,National currency,Bosnia and Herzegovina convertible mark,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583
Annual,Average,National currency,Bulgarian lev,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558
Annual,Average,National currency,Canadian dollar,1.3684,1.4661,1.4186,1.4659,1.4647,1.5294,1.4855,1.53,1.4826,1.3695,1.4595,1.4821
Annual,Average,National currency,Swiss franc,1.2311,1.2146,1.0679,1.0902,1.1117,1.155,1.1124,1.0705,1.0811,1.0047,0.9718,0.9526
Annual,Average,National currency,Czech koruna,25.98,27.536,27.279,27.034,26.326,25.647,25.67,26.455,25.64,24.566,24.004,25.12
Annual,Average,National currency,Danish krone,7.4579,7.4548,7.4587,7.4452,7.4386,7.4532,7.4661,7.4542,7.437,7.4396,7.4509,7.4589
Annual,Average,National currency,Pound sterling,0.84926,0.80612,0.72584,0.81948,0.87667,0.88471,0.87777,0.8897,0.8596,0.85276,0.86979,0.84662
Annual,Average,National currency,Hungarian forint,296.87,308.71,310.0,311.44,309.19,318.89,325.3,351.25,358.52,391.29,381.85,395.3
Annual,Average,National currency,Icelandic króna,162.38,154.86,146.3,133.59,120.54,127.89,137.28,154.59,150.15,142.24,149.13,149.31
Annual,Average,National currency,Japanese yen,129.66,140.31,134.31,120.2,126.71,130.4,122.01,121.85,129.88,138.03,151.99,163.85
Annual,Average,National currency,North Macedonian denar,61.585,61.6244,61.611,61.5955,61.5747,61.5115,61.506,61.6751,61.636,61.6228,61.5587,61.5165
Annual,Average,National currency,Norwegian krone,7.8067,8.3544,8.9496,9.2906,9.327,9.5975,9.8511,10.7228,10.1633,10.1026,11.4248,11.629
Annual,Average,National currency,Polish zloty,4.1975,4.1843,4.1841,4.3632,4.257,4.2615,4.2976,4.443,4.5652,4.6861,4.542,4.3058
Annual,Average,National currency,Romanian leu,4.419,4.4437,4.4454,4.4904,4.5688,4.654,4.7453,4.8383,4.9215,4.9313,4.9467,4.9746
Annual,Average,National currency,Serbian dinar,113.1369,117.306,120.7328,123.1179,121.3367,118.2716,117.8524,117.5777,117.5733,117.4588,117.2513,117.0851
Annual,Average,National currency,Russian rouble,42.337,50.9518,68.072,74.1446,65.9383,74.0416,72.4553,82.7248,87.1527,:,:,:
Annual,Average,National currency,Swedish krona,8.6515,9.0985,9.3535,9.4689,9.6351,10.2583,10.5891,10.4848,10.1465,10.6296,11.4788,11.4325
Annual,Average,National currency,Turkish lira,2.5335,2.9065,3.0255,3.3433,4.1206,5.7077,6.3578,8.0547,10.5124,17.4088,25.7597,35.5734
Annual,Average,National currency,US dollar,1.3281,1.3285,1.1095,1.1069,1.1297,1.181,1.1195,1.1422,1.1827,1.053,1.0813,1.0824
