Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
Annual,Number,Austria,344.0,1388.0,1501.0,1908.0,2197.0,1851.0,2252.0,1910.0,2262.0,2383.0,2299.0,2329.0,2037.0,2002 p
Annual,Number,Australia,84.0,250.0,291.0,311.0,208.0,350.0,265.0,335.0,448.0,590.0,402.0,449.0,361.0,220 p
Annual,Number,Belgium,287.0,1077.0,1527.0,1237.0,1082.0,1125.0,1125.0,1250.0,1484.0,1123.0,1055.0,1050.0,974.0,886 p
Annual,Number,Bulgaria,:,7.0,:,20.0,84.0,134.0,126.0,105.0,157.0,305.0,651.0,1192.0,811.0,400 p
Annual,Number,Brazil,16.0,173.0,31.0,25.0,53.0,188.0,209.0,102.0,221.0,81.0,301.0,197.0,211.0,47 p
Annual,Number,Canada,81.0,181.0,210.0,243.0,254.0,323.0,683.0,521.0,408.0,539.0,758.0,463.0,415.0,342 p
Annual,Number,Switzerland,549.0,1555.0,1740.0,1836.0,2724.0,2446.0,2142.0,2004.0,2528.0,1447.0,2122.0,2317.0,1896.0,2743 p
Annual,Number,China except Hong Kong,70.0,180.0,283.0,406.0,694.0,930.0,846.0,1264.0,1904.0,2483.0,3776.0,4487.0,5761.0,3840 p
Annual,Number,Cyprus,1.0,23.0,10.0,42.0,24.0,10.0,6.0,39.0,50.0,31.0,53.0,51.0,27.0,104 p
Annual,Number,Czechia,82.0,109.0,371.0,387.0,686.0,712.0,438.0,606.0,644.0,941.0,640.0,711.0,793.0,411 p
Annual,Number,Germany,4534.0,14716.0,15323.0,16569.0,18451.0,19878.0,17988.0,17594.0,17695.0,18136.0,18785.0,18454.0,16882.0,15445 p
Annual,Number,Denmark,557.0,1370.0,1564.0,1155.0,1500.0,1553.0,1274.0,993.0,1275.0,1366.0,1403.0,1523.0,1527.0,1294 p
Annual,Number,Estonia,:,5.0,16.0,17.0,30.0,33.0,35.0,46.0,99.0,106.0,138.0,64.0,104.0,104 p
Annual,Number,Greece,2.0,23.0,19.0,39.0,54.0,143.0,101.0,110.0,81.0,91.0,193.0,146.0,237.0,185 p
Annual,Number,Spain,1678.0,3468.0,4675.0,4754.0,4469.0,4320.0,3807.0,3971.0,3482.0,3597.0,3295.0,3540.0,3128.0,2946 p
Annual,Number,European Union - 28 countries (2013-2020),16229.0,44934.0,52068.0,53999.0,58276.0,60510.0,56298.0,57202.0,57934.0,58929.0,59912.0,60807.0,59346.0,53722 p
Annual,Number,Finland,180.0,536.0,582.0,525.0,573.0,779.0,763.0,694.0,656.0,839.0,871.0,979.0,796.0,666 p
Annual,Number,France,1432.0,4614.0,4980.0,5930.0,6753.0,6512.0,6191.0,6771.0,6557.0,6621.0,6644.0,6116.0,5534.0,4952 p
Annual,Number,Hong Kong,391.0,825.0,857.0,774.0,921.0,898.0,648.0,719.0,673.0,513.0,654.0,682.0,684.0,559 p
Annual,Number,Croatia,1.0,72.0,5.0,8.0,13.0,19.0,35.0,4.0,2.0,4.0,26.0,32.0,65.0,33 p
Annual,Number,Hungary,3.0,54.0,167.0,139.0,135.0,219.0,134.0,187.0,142.0,127.0,109.0,185.0,120.0,212 p
Annual,Number,Ireland,118.0,284.0,194.0,225.0,608.0,201.0,168.0,319.0,195.0,196.0,207.0,250.0,296.0,173 p
Annual,Number,Israel,41.0,143.0,128.0,75.0,203.0,106.0,135.0,148.0,218.0,219.0,195.0,290.0,306.0,211 p
Annual,Number,India,14.0,13.0,38.0,41.0,76.0,58.0,17.0,78.0,108.0,64.0,59.0,50.0,69.0,18 p
Annual,Number,Iceland,2.0,:,12.0,9.0,6.0,16.0,2.0,15.0,7.0,20.0,9.0,9.0,1.0,1 p
Annual,Number,Italy,3091.0,8705.0,11036.0,10683.0,10417.0,11030.0,10324.0,10333.0,9890.0,9035.0,8231.0,8778.0,9718.0,9901 p
Annual,Number,Japan,1035.0,2308.0,2252.0,2089.0,2168.0,2422.0,1989.0,2187.0,3125.0,2859.0,2645.0,2620.0,2301.0,1749 p
Annual,Number,South Korea,55.0,188.0,688.0,1033.0,794.0,828.0,676.0,843.0,1040.0,1555.0,2501.0,1959.0,1176.0,521 p
Annual,Number,Liechtenstein,49.0,215.0,186.0,192.0,100.0,288.0,124.0,140.0,90.0,84.0,210.0,61.0,104.0,36 p
Annual,Number,Lithuania,:,15.0,29.0,15.0,9.0,44.0,17.0,33.0,45.0,47.0,47.0,82.0,69.0,101 p
Annual,Number,Luxembourg,35.0,80.0,133.0,186.0,460.0,320.0,273.0,205.0,340.0,511.0,717.0,576.0,613.0,441 p
Annual,Number,Latvia,:,12.0,37.0,52.0,47.0,54.0,56.0,83.0,106.0,30.0,24.0,70.0,78.0,46 p
Annual,Number,Malta,3.0,:,:,4.0,24.0,7.0,6.0,2.0,10.0,22.0,205.0,174.0,332.0,131 p
Annual,Number,Mexico,2.0,8.0,2.0,12.0,6.0,:,10.0,18.0,8.0,33.0,15.0,21.0,41.0,10 p
