Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Euro area - 19 countries  (2015-2022),4.2,-0.3,-2.1,-3.2,-1.5,-1.7,-1.7,-1.2,-2.6,-0.1,0.3,0.3
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Euro area – 20 countries (from 2023),4.3,-0.3,-2.1,-3.2,-1.5,-1.6,-1.6,-1.2,-2.6,-0.1,0.3,0.4
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Estonia,-2.4,-9.0,-14.3,-13.8,0.2,-9.3,-5.7,-1.3,-1.5,-2.1,-1.3,-1.7
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Greece,-1.2,-5.4 p,-7.1 p,3.1 p,28.8 p,5.2 p,5.6 p,3.1 p,2.8 p,1.8 p,0.3 p,2.5 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Spain,-0.6,0.3 p,3.8 p,5.4 p,2.4 p,-1.8 p,-0.5 p,3.7 p,-3.4 p,1.7 p,3.7 p,-1.3 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),European Union - 27 countries (from 2020),4.3,1.0,-0.3,-1.5,-0.1,-1.7,-1.5,-0.8,-2.8,0.1,0.3,0.3
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Finland,22.6,17.0,15.4,10.5,7.0,7.8,0.5,-5.3,-10.0,-4.5,-3.8,-2.6
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),France,5.2,2.4,3.8,2.6,2.9,2.9,-2.1,-4.1,-7.1,-3.9,-2.2,-0.3
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Croatia,17.2,7.9,-0.9,-1.3,-3.5,10.0 p,13.4 p,2.0 p,3.4 p,0.8 p,0.5 p,2.3 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Hungary,12.5,0.8,0.7,-0.2,-0.4,-0.7 p,-2.8 p,-4.3 p,-2.4 p,0.6 p,2.0 p,2.4 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Ireland,29.3,-11.0,-12.7,-14.3,-14.3,14.6,18.2,9.4,14.3,-7.3,-16.4,-2.0
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Italy,-2.1,-2.4,1.3,0.3,0.9,-4.3,-6.7,-6.9,-8.3,-1.9,1.4,3.4
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Lithuania,10.7,10.4,6.8,6.0,12.1,5.6,7.5,7.5,6.2,0.9,3.0,3.3
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Luxembourg,12.9,-1.6,-2.1,-4.0,-10.3,-5.7,-5.7,-8.7,-8.1,-3.4 p,-2.6 p,-1.9 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Latvia,19.1,14.4,7.0,6.6,-18.3,-14.3,4.4,-18.5,16.6,1.4,-13.0,2.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Montenegro,6.9,-1.7,2.1,3.6,5.4,-4.5,0.0,7.0,9.8,7.9 p,7.1 p,2.3 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),North Macedonia,-0.6,-0.1,-3.4,3.1,-3.2,5.5 p,5.7 p,8.0 p,5.2 p,1.8 e,1.9 e,2.1 e
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Malta,1.0,6.0,0.6,3.3,-0.2,-1.0,-0.3,-0.4,-0.9,4.3,8.8,3.2
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Netherlands,6.1,1.4,0.7,0.6,-1.4,-3.4,-2.2,0.1,1.6,-0.2,-2.2,-2.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Norway,0.7,2.2,1.0,1.4,1.3,2.7,2.1,2.1,2.5,-0.3,4.3,:
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Poland,8.6,39.7,46.4,39.2,41.3,2.9,4.5,4.2,-12.4,6.8,-1.4,-1.6
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Portugal,5.6,7.1,6.5,4.5,5.2,2.4 e,0.9 e,1.0 e,0.2 e,1.4 e,2.2 e,2.3 e
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Romania,-5.8,0.3,13.6,10.0,-0.6,-2.0 p,-0.1 p,-2.0 p,-0.4 p,1.7 p,0.4 p,-1.7 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Serbia,8.4,0.5 p,1.0 p,0.8 p,0.2 p,0.8 p,1.6 p,0.9 p,2.6 p,2.4 e,2.4 e,3.9 e
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Sweden,4.6,6.9,5.7,3.6,-0.6,-4.1,-3.2,3.6,3.3,-5.3,-4.7,-4.0
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Slovenia,21.7,3.3,-1.0,0.8,3.9,-2.3,8.7,-4.6,-10.4,-3.5,5.7,5.0
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Slovakia,-9.6,-24.6,-14.8,-8.2,-2.0,-1.7,-23.9,8.9,-3.9,18.1,5.7,5.7
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Türkiye,16.2,24.9,25.4,23.5,9.3,12.2,9.8,5.9,5.7,5.6,3.3,6.2
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (NSA),Kosovo*,-2.0,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Albania,-6.4,9.1,9.8,2.1,10.0,1.3 p,0.2 p,4.8 p,16.7 p,1.8 p,9.5 p,-0.2 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Austria,11.7,11.5,9.2,3.2,0.9,-8.9,-7.4,-7.0,-9.1,8.0,5.9,4.8
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Belgium,2.9,-1.9,-6.8,-8.0,-10.1,-5.9 p,0.1 p,3.7 p,9.2 p,7.5 p,4.9 p,1.8 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Bulgaria,24.1,11.0,11.0,8.6,5.0,5.2,4.2,2.0,1.5,1.6 p,0.4 p,3.7 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Switzerland,5.1,4.3,1.7,-1.0,-2.0,-4.3,-5.0,-3.5,-2.0,-1.2,0.7,-0.6
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Cyprus,9.7,3.5,5.3,7.7,-2.5,4.6,-0.1,-5.1,-3.5,1.0,-0.1,3.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Czechia,3.6,-0.4,-3.2,0.1,4.1,1.7,-2.0,1.5,-5.0,2.2,4.9,3.7
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Germany,2.9 p,-1.5 p,-10.2 p,-12.5 p,-4.8 p,-3.5 p,0.3 p,1.4 p,-0.2 p,1.0 p,0.1 p,-0.7 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Denmark,-1.1,-6.3,-9.4,-13.4,-17.4,-11.3,-9.0,-4.5,0.5,-0.4,4.6,5.2
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.3,-0.3,-2.2,-3.2,-1.6,-1.5,-1.4,-1.5,-2.0,0.0,0.2,0.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Euro area - 19 countries  (2015-2022),4.3,-0.3,-2.2,-3.2,-1.6,-1.5,-1.5,-1.5,-2.0,0.0,0.2,0.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Euro area – 20 countries (from 2023),4.4,-0.2,-2.2,-3.2,-1.6,-1.5,-1.4,-1.5,-2.0,0.0,0.2,0.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Estonia,-4.0,-8.1,-11.8,-13.2,-5.0,-7.4,-4.1,-1.3,-3.6,-1.1,-0.8,-2.0
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Greece,-4.4,-3.5 p,-4.8 p,3.4 p,22.5 p,6.7 p,8.0 p,3.8 p,-0.1 p,2.5 p,1.1 p,2.6 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Spain,-0.8,1.0 p,3.3 p,5.2 p,2.4 p,-0.6 p,-0.8 p,2.1 p,-2.7 p,1.7 p,2.6 p,-0.2 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),European Union - 27 countries (from 2020),4.5,1.1,-0.3,-1.7,0.0,-1.2,-1.3,-1.2,-2.3,0.1,0.2,0.4
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Finland,22.5,16.7,15.2,10.9,7.3,7.7,0.5,-4.9,-9.7,-4.6,-3.9,-2.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),France,5.5,3.3,1.6,2.5,2.5,1.2,-0.8,-4.2,-4.9,-3.3,-0.5,0.8
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Croatia,18.0,7.1,-2.0,-0.8,-2.0,8.8 p,12.9 p,2.8 p,4.3 p,0.0 p,-0.1 p,2.9 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Hungary,10.8,2.6,1.8,-0.7,-2.7,-1.6 p,-3.2 p,-3.4 p,-2.1 p,-0.3 p,1.4 p,2.5 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Ireland,30.7,-9.4,-12.7,-14.7,-13.4,16.1,18.3,9.6,11.8,-8.6,-15.6,-2.9
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Italy,-1.4,-1.8,1.2,0.1,0.6,-4.3,-6.9,-7.7,-7.4,-1.8,1.0,3.4
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Lithuania,12.0,10.6,9.1,7.2,8.8,7.5,7.5,6.7,5.0,3.2,2.6,2.4
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Luxembourg,13.4,-1.6,-2.5,-3.9,-10.0,-5.6,-6.1,-8.7,-7.8,-3.2 p,-3.0 p,-1.9 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Latvia,19.2,14.4,7.0,6.6,-18.3,-14.3,4.4,-18.5,16.6,1.4,-13.0,2.5
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),North Macedonia,-0.4,-0.4,-3.0,2.7,-2.7,5.2 p,6.0 p,7.6 p,5.4 p,1.7 e,2.0 e,2.0 e
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Malta,1.0,6.1,0.6,3.3,-0.2,-1.1,-0.4,-0.3,-0.9,4.4,8.7,3.2
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Netherlands,5.6,-1.9,3.6,1.7,-2.2,-1.4,-3.4,-0.5,1.0,0.4,-2.5,-2.9
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Norway,-0.1,1.9,0.5,1.4,1.6,2.3,2.9,2.6,2.7,2.2,2.4,:
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Poland,12.1,29.3,39.2,30.1,41.1,9.8,6.5,3.3,-12.5,4.4,-0.2,-2.3
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Portugal,5.6,7.1,6.5,4.5,5.2,2.4 e,0.9 e,1.0 e,0.2 e,1.4 e,2.2 e,2.3 e
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Romania,-5.4,0.6,12.5,8.2,0.1,-1.2 p,-1.2 p,-2.6 p,0.7 p,2.1 p,-0.6 p,-1.6 p
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Serbia,8.3,0.8,0.9,0.7,0.2,1.0,1.5,0.9,2.5,2.5,2.4,3.8
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Sweden,4.3,7.6,5.7,2.4,-1.0,-2.2,-2.3,1.6,1.5,-3.4,-3.7,-4.8
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Slovenia,21.8,1.8,0.9,2.8,5.3,1.7,2.7,-1.0,-3.4,-0.3,0.7,2.4
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Slovakia,2.3,-20.7,-11.9,-17.5,-4.9,-6.5,-15.2,3.5,-5.9,11.0,11.3,5.2
Quarterly,"Value added, gross",Financial and insurance activities,Percentage change q/q-4 (SCA),Türkiye,16.9,21.5,23.7,22.8,15.4,12.5,8.5,6.4,6.8,5.7,4.7,6.0
