Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Germany,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Denmark,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Estonia,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.3,0.4,0.5,0.4,0.0,-0.3,0.1,-0.3,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Spain,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Finland,0.0,-0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.1,0.1,-0.1,0.2,0.1,0.0,-0.1,-0.2,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,France,:,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Italy,-0.1,-0.1,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Lithuania,0.1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Luxembourg,0.0,0.0,0.0,0.0,0.1,-0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,-0.1,-0.1,-0.1,-0.2,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e,0.0 e,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Poland,0.0,0.0,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0 e
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Romania,0.0 e,0.0 e,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Slovenia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Slovakia,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
