Time frequency,Unit of measure,Consolidated/Non consolidated,National accounts indicator (ESA 2010),Financial position,Sector,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Austria,1893.3 e,-447.7,598.5,-285.8,1878.0,2111.4,-343.5,-963.9,3527.9,2649.9,2599.4,1047.5,2845.4,1114.2,4267.1,1114.1,4376.9,3010.5,1707.3,-546.8,744.6,1127.0,-1314.2,-516.4,-54.3,9160.4,-2118.5,-4484.4,-1330.5
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Belgium,851.6,1460.1,485.6,-3394.7,1057.8,1966.9,-863.5,-406.4,1456.9,2191.2,-2870.0,1532.1,2800.3,399.5,-2849.8,-868.3,3366.7,6953.7,4781.7,4518.8,4791.2,10664.8,-134.5,2548.8,-38.2,-3295.4,-3412.3,-1556.6,1026.5
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Bulgaria,0.0,25.0,-29.0,12.0,15.0,199.6,27.1,79.8,-213.0,109.0,94.3,1687.0,-68.0,8.7,-420.8,178.2,301.9,-136.1,1638.3,-163.9,-179.6,1309.7,-186.3,-446.2,239.1,-186.8,99.6,-18.0,122.7
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Cyprus,0.4,-0.6,1.8,-1.8,26.7,50.6,-13.2,-34.2,18.8,4.0,65.0,-83.0,-11.0,0.0,8.0,88.0,129.0,-105.4,84.8,-14.2,-114.1,-0.8,-0.5,16.3,20.4,13.0,4.4,-6.5,-19.5
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Czechia,3672.0,9143.0,-10815.0,6708.0,5828.0,-13606.0,-60929.0,551.0,6884.0,-7491.0,-35246.0,-15666.0,3416.0,33161.0,36468.0,32861.0,-9942.0,-16310.0,69219.0,38066.0,-54221.0,58653.0,37892.0,-2874.0,-3293.0,-29725.0,-77765.0,38338.0,-3265.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Germany,-82777.0,-4390.0,-2959.0,-3753.0,1292.0,9583.0,9759.0,5552.0,27386.0,2137.0,3138.0,5320.0,12828.0,7155.0,-4078.0,4185.0,7570.0,18720.0,12777.0,1260.0,7782.0,23706.0,8555.0,468.0,20522.0,36892.0,20864.0,14157.0,351.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Denmark,4326.0,5749.0,7936.0,-360.0,-1271.0,-1150.0,4430.0,4962.0,6954.0,7936.0,21006.0,-6661.0,-11936.0,-9812.0,29111.0,2258.0,-2150.0,28671.0,3668.0,-1369.0,9982.0,3138.0,7077.0,-31058.0,-231.0,-4627.0,-8919.0,13968.0,40279.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Estonia,23.4,54.2,122.1,-3.1,-45.3,12.0,19.6,300.6,-63.0,34.8,239.5,99.8,230.3,-46.3,-5.1,3.1,289.6,303.2,112.4,237.3,100.6,6.6,90.9,-270.9,19.0,-78.0,18.5,-4.7,-676.6
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Greece,-2499.8,832.7,-1325.6,272.6,-339.7,3738.5,169.7,-36.8,769.1,2788.9,3102.0,3993.5,4840.7,8814.5,-1548.6,-3525.5,-190.5,-946.4,728.6,11.8,-21.5,96.7,480.1,214.0,210.5,406.9,2907.5,352.4,498.7
