Time frequency,Unit of measure,Traffic and transport measurement,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
Annual,Thousand,Freight and mail on board (arrivals),Algeria,30.7,21.2,23.2,25.2,28.6,22.0,23.0,25.7,27.1,33.4,34.5,35.1,35.3,32.7
Annual,Thousand,Freight and mail on board (arrivals),Egypt,85.0,95.0,108.0,114.0,102.0,126.0,116.0,101.0,88.5,102.0,115.0,113.4,:,:
Annual,Thousand,Freight and mail on board (arrivals),Israel,140.0,140.0,144.0,144.0,118.0,136.0,139.0,137.0,136.0,139.0,152.8,172.2,192.1,200.7
Annual,Thousand,Freight and mail on board (arrivals),Jordan,51.0,47.0,48.0,48.7,47.6,53.2,53.0,94.0,64.0,61.0,64.0,63.0,64.8,64.1
Annual,Thousand,Freight and mail on board (arrivals),Lebanon,35.8,32.9,33.9,36.8,41.3,43.8,42.9,48.2,61.7,56.9,54.3,52.9,56.8,58.3
Annual,Thousand,Freight and mail on board (arrivals),Morocco,26.8,29.0,32.1,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand,Freight and mail on board (arrivals),Tunisia,9.6,8.7,9.4,10.9,13.9,14.6,16.2,14.1,12.2,13.3,15.4,17.6,16.9,17.2
Annual,Thousand,Freight and mail on board (departures),Algeria,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.6,9.1,7.5,7.5,10.0,13.7,10.5
Annual,Thousand,Freight and mail on board (departures),Egypt,150.0,162.0,206.0,177.0,188.0,187.0,170.0,180.0,183.4,197.0,204.0,224.8,:,:
Annual,Thousand,Freight and mail on board (departures),Israel,182.0,187.0,205.0,185.0,155.0,165.0,157.0,149.0,141.0,140.8,134.0,142.9,147.8,148.5
Annual,Thousand,Freight and mail on board (departures),Jordan,55.0,52.0,47.0,42.3,36.1,41.6,39.0,45.0,40.0,38.0,43.0,42.0,50.5,44.1
Annual,Thousand,Freight and mail on board (departures),Lebanon,27.6,24.7,29.9,31.8,31.3,34.4,32.1,36.7,44.7,36.0,37.0,32.4,40.7,39.9
Annual,Thousand,Freight and mail on board (departures),Morocco,29.9,32.4,35.8,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand,Freight and mail on board (departures),Tunisia,10.5,11.3,8.4,9.7,10.5,10.5,10.7,7.0,6.8,7.5,11.0,13.8,18.3,18.0
Annual,Thousand,Passengers carried (arrival),Algeria,3290.1,2904.9,3617.3 e,3950.6,3595.8 e,4675.0,4493.0,4974.0,5383.0,5869.0,6270.3,6919.7,7104.3,7286.0
Annual,Thousand,Passengers carried (arrival),Egypt,12287.0,12737.0,15028.0,17655.0,17580.0,20007.0,14570.0,16946.0,15894.0,17167.0,17156.0,13500.0,:,:
Annual,Thousand,Passengers carried (arrival),Israel,4286.0,4438.0,5063.0,5551.0,5274.0,5767.0,6160.0,6249.0,6780.0,7157.0,7851.0,8725.0,10235.0,11300.0
Annual,Thousand,Passengers carried (arrival),Jordan,1719.0,1877.0,2055.0,2382.0,2553.0,2909.0,2972.0,3320.0,3447.0,3589.0,3575.0,3782.0,4076.0,4300.0
Annual,Thousand,Passengers carried (arrival),Lebanon,1579.0,1464.5,1677.3,2025.6,2493.2,2752.5,2815.4,2895.1,3219.2,3223.0,3517.0,3778.0,4103.5,4436.0
Annual,Thousand,Passengers carried (arrival),Libya,:,:,:,:,:,:,:,1326.0,:,:,:,:,:,:
Annual,Thousand,Passengers carried (arrival),Morocco,4435.2,5069.2,5917.4,6281.9,6529.5,7520.3,7639.9,7403.0,8131.5,8534.8,8690.9,9016.5 p,10105.7 p,11163.6
Annual,Thousand,Passengers carried (arrival),Palestine*,8.2,5.9,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:
