Time frequency,Currency,prod_veg,geo\TIME_PERIOD,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Euro,1400000.0,AT,16.71,14.1,11.11,11.35,10.39,12.85,14.03,13.15,12.89,15.76,23.38,13.51 p
Annual,Euro,1400000.0,BE,23.0,12.49,7.14,6.66,5.6,6.16,7.67,6.6,7.99,11.93,14.31,16.45
Annual,Euro,1400000.0,BG,18.42,17.03,17.27,18.47,17.54,15.89,14.5,16.42,16.17,19.15,28.84,23.42
Annual,Euro,1400000.0,CY,43.3,43.1,38.79,29.7,36.5,30.45,31.72,28.49,32.81,30.56,39.88,25.85
Annual,Euro,1400000.0,CZ,24.49,25.64,24.04,23.64,20.31,19.11,22.22,27.62,26.23,27.5,28.98,30.7
Annual,Euro,1400000.0,DE,20.64,18.64,15.2,14.33,14.15,14.29,15.48,16.33,15.95,17.23,25.88,21.37
Annual,Euro,1400000.0,DK,19.96,15.59,13.52,14.27,12.77,13.17,16.29,15.56,15.35,18.06,27.19,24.14
Annual,Euro,1400000.0,EE,16.81,11.08,11.02,11.8,10.54,10.68,13.86,12.44,12.27,14.89,24.11,17.64
Annual,Euro,1400000.0,EL,18.4,18.27,16.44,16.83,16.95,15.7,17.03,16.91,16.91,18.07,26.86,23.97
Annual,Euro,1400000.0,ES,21.71,16.73,16.09,18.21,15.77,14.92,14.51,16.98,16.44,19.86,32.34,27.92
Annual,Euro,1400000.0,FI,18.62,16.93,12.5,13.49,13.05,13.66,17.82,17.28,15.61,17.46,32.23,22.83
Annual,Euro,1400000.0,FR,46.12,33.78,26.0,29.5,35.0,:,:,:,:,:,:,:
Annual,Euro,1400000.0,HR,16.18,14.26,14.4,14.0,12.46,11.63,12.22,12.72,12.23,13.94,22.94,17.0
Annual,Euro,1400000.0,HU,19.22,16.06,16.65,13.79,12.93,12.87,15.31,16.14,14.09,16.48,28.11,19.21
Annual,Euro,1400000.0,IE,21.23,: @C,: @C,12.98,12.73,13.27,20.31,14.08,14.59,19.45,29.23,19.54
Annual,Euro,1400000.0,IT,23.83,18.81,19.58,22.43,18.98,17.64,23.07,22.74,21.41,25.04,35.29,35.38
Annual,Euro,1400000.0,LT,16.07,11.78,10.01,12.11,12.21,11.55,14.37,12.76,11.92,14.64,26.35,17.33
Annual,Euro,1400000.0,LU,18.0,12.78,10.21,11.73,13.18,12.58,14.13,13.45,13.5,: @C,: @C,: @C
Annual,Euro,1400000.0,LV,16.91,11.93,10.48,11.54,12.3,13.8,15.13,15.05,15.11,16.13,27.1,21.07
Annual,Euro,1400000.0,PL,15.74,12.71,12.24,11.73,11.87,12.27,13.67,14.35 p,12.89 p,13.95 p,24.15,19.36
Annual,Euro,1400000.0,PT,21.82,19.98,17.2,18.09,16.5,15.0,15.65,18.0,18.0,20.52,35.0,33.25
Annual,Euro,1400000.0,RO,27.13,25.35,21.6,20.47,19.82,19.48,18.69,21.07,21.91,23.16,29.2,25.27
Annual,Euro,1400000.0,SE,16.66,14.45,12.73,11.7,11.61,10.8,17.59,11.66,11.76,15.28,23.69,19.73
Annual,Euro,1400000.0,SI,:,:,: m,: m,:,:,:,:,:,:,:,:
Annual,Euro,1400000.0,SK,17.6,18.42,17.49,17.24,18.42,16.27,17.78,18.2,18.4,20.01,24.24,21.97
Annual,Euro,1400000.0,UK,23.38,16.79,13.6,14.84,13.86,14.79,16.36,17.75,:,:,:,:
