Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Communications,"Index, 2015=100",Portugal,107.54,113.65,114.71,114.46,114.72,114.37,114.43,114.4,114.37,114.52,114.32,113.65
Monthly,Communications,"Index, 2015=100",Romania,116.39,116.4,116.51,116.66,116.64,116.74,116.61,116.57,116.32,115.45,114.42,113.98
Monthly,Communications,"Index, 2015=100",Serbia,117.9 d,117.7 d,120.9 d,120.6 d,120.4 d,120.2 d,121.2 d,121.1 d,121.2 d,121.1 d,121.2 d,121.2 d
Monthly,Communications,"Index, 2015=100",Sweden,82.98,82.68,82.1,81.58,80.87,80.86,79.22,79.82,79.45,79.8,78.92,79.18
Monthly,Communications,"Index, 2015=100",Slovenia,101.92,101.74,100.96,101.11,103.43,103.76,103.31,104.36,104.4,104.28,103.89,103.32
Monthly,Communications,"Index, 2015=100",Slovakia,124.85,124.85,125.45,125.58,125.59,125.59,127.82,128.29,128.28,128.8,128.78,128.79
Monthly,Communications,"Index, 2015=100",Türkiye,285.16 d,297.50 d,314.27 d,324.31 d,327.72 d,336.12 d,347.09 d,349.59 d,347.24 d,359.79 d,366.85 d,373.99 d
Monthly,Communications,"Index, 2015=100",United States,95.10 d,95.16 d,94.79 d,94.77 d,94.59 d,94.59 d,94.63 d,94.69 d,94.58 d,94.32 d,93.90 d,93.85 d
Monthly,Communications,"Index, 2015=100",Kosovo*,114.52 d,114.50 d,114.49 d,114.48 d,114.38 d,114.41 d,114.43 d,114.43 d,112.26 d,112.26 d,112.26 d,112.35 d
Monthly,Communications,Percentage change m/m-1,Albania,0.0 d,0.0 d,0.0 d,0.1 d,0.1 d,0.0 d,0.1 d,0.4 d,0.2 d,0.0 d,0.0 d,0.4 d
Monthly,Communications,Percentage change m/m-1,Austria,-0.4,0.5,-0.4,0.8,-0.9,-0.9,-0.2,-0.8,-0.7,-0.2,-0.8,-1.0
Monthly,Communications,Percentage change m/m-1,Belgium,1.2,0.3,0.0,-0.2,0.0,0.9,0.0,-0.1,-0.2,0.2,-0.2,0.1
Monthly,Communications,Percentage change m/m-1,Bulgaria,0.1,0.3,0.9,-2.1,-1.5,-1.5,-0.6,0.2,-0.2,0.3,0.4,0.3
Monthly,Communications,Percentage change m/m-1,Switzerland,0.3,-0.1,0.2,-0.1,-0.2,-0.1,0.0,0.5,-0.1,0.0,-0.6,0.0
Monthly,Communications,Percentage change m/m-1,Cyprus,0.2,-0.2,0.2,0.1,0.2,0.2,-0.9,0.0,-0.4,0.1,-0.6,-0.2
Monthly,Communications,Percentage change m/m-1,Czechia,0.0,-0.1,0.1,0.0,0.3,0.1,-0.2,0.0,0.2,0.1,-0.3,0.2
Monthly,Communications,Percentage change m/m-1,Germany,-0.1,0.0,-0.3,-0.4,0.1,-0.2,-0.1,-0.2,-0.1,-0.2,-0.1,-0.1
Monthly,Communications,Percentage change m/m-1,Denmark,1.1,-1.3,0.0,0.7,0.9,-1.4,0.2,0.7,0.1,0.0,-0.7,2.0
Monthly,Communications,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.1,0.2,-0.5,0.0,-0.2,-0.4,-0.6,-0.2,-1.0,-0.6,0.0,-0.3
Monthly,Communications,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),0.0,0.2,-0.5,0.0,-0.2,-0.4,-0.7,-0.2,-1.0,-0.5,0.0,-0.3
Monthly,Communications,Percentage change m/m-1,Euro area – 20 countries (from 2023),0.0,0.2,-0.5,0.0,-0.2,-0.4,-0.6,-0.2,-1.0,-0.6,0.0,-0.3
Monthly,Communications,Percentage change m/m-1,Estonia,2.3,-0.2,7.5,0.5,-2.2,1.9,0.2,-0.1,-0.8,1.3,-0.1,-2.1
Monthly,Communications,Percentage change m/m-1,Greece,0.8,0.0,-0.3,0.5,-0.2,0.1,0.1,0.3,0.1,0.5,0.0,0.1
Monthly,Communications,Percentage change m/m-1,Spain,1.9,-0.1,-0.1,0.1,-0.1,0.0,-0.5,-0.1,-0.1,-0.9,0.0,0.0
Monthly,Communications,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",0.1,0.2,-0.2,-0.1,-0.2,-0.4,-0.5,-0.1,-0.7,-0.6,0.0,-0.3
Monthly,Communications,Percentage change m/m-1,European Union - 27 countries (from 2020),0.1,0.1,-0.2,-0.1,-0.2,-0.4,-0.5,-0.1,-0.7,-0.6,0.0,-0.2
Monthly,Communications,Percentage change m/m-1,Finland,0.3,-0.8,-0.1,0.7,0.8,0.0,0.0,-0.6,1.6,0.8,0.1,0.0
Monthly,Communications,Percentage change m/m-1,France,-2.2,1.2,-1.5,-0.2,0.0,-1.3,-2.8,-0.2,-5.0,-1.9,1.4,-1.5
Monthly,Communications,Percentage change m/m-1,Croatia,0.7,-0.4,-0.2,0.0,0.0,-2.1,2.7,-0.4,-2.1,-2.0,-0.6,-0.1
Monthly,Communications,Percentage change m/m-1,Hungary,0.0,-0.5,8.4,0.9,0.3,-0.3,0.2,0.0,-0.1,-5.8,-0.3,0.3
Monthly,Communications,Percentage change m/m-1,Ireland,0.0,-0.3,-0.1,2.2,0.0,-0.7,0.0,0.2,0.0,0.0,0.0,-0.2
Monthly,Communications,Percentage change m/m-1,Iceland,-2.5,-1.3,3.3,1.0,2.5,-1.4,2.0,-0.2,0.0,0.2,-0.1,-0.1
Monthly,Communications,Percentage change m/m-1,Italy,0.1,-1.0,-0.5,-0.5,-1.1,-0.3,-0.4,-0.4,0.0,-0.3,-1.2,0.1
Monthly,Communications,Percentage change m/m-1,Lithuania,0.0,0.0,-0.1,0.0,0.1,0.1,1.0,0.0,-0.4,-0.2,0.6,0.1
Monthly,Communications,Percentage change m/m-1,Luxembourg,1.9,0.2,0.2,0.2,1.7,0.9,-3.9,-1.6,0.2,0.4,0.7,0.0
Monthly,Communications,Percentage change m/m-1,Latvia,0.0,1.1,2.4,0.2,-0.1,0.9,0.3,-0.3,0.5,0.2,0.5,-0.4
Monthly,Communications,Percentage change m/m-1,Montenegro,1.0 d,0.0 d,4.4 d,0.0 d,0.0 d,-0.1 d,0.0 d,1.4 d,0.4 d,0.0 d,-0.1 d,0.1 d
Monthly,Communications,Percentage change m/m-1,North Macedonia,0.0 d,0.0 d,0.0 d,1.6 d,-0.2 d,-0.3 d,-0.1 d,0.5 d,0.8 d,0.0 d,0.0 d,-0.3 d
Monthly,Communications,Percentage change m/m-1,Malta,-0.1,-1.0,-0.6,-1.5,-0.3,-0.7,-0.3,0.0,0.2,-0.1,-0.1,-0.5
Monthly,Communications,Percentage change m/m-1,Netherlands,1.9,-0.7,-1.4,2.5,-1.3,-0.9,1.1,-0.7,0.0,0.1,-0.4,-0.5
Monthly,Communications,Percentage change m/m-1,Norway,-0.2,-0.4,-0.1,0.2,-0.6,0.2,0.5,0.4,-1.1,2.3,-0.2,2.3
Monthly,Communications,Percentage change m/m-1,Poland,0.4,0.7,1.0,-0.8,0.5,-0.9,0.7,-0.2,1.1,0.0,1.8,-0.1
Monthly,Communications,Percentage change m/m-1,Portugal,-0.3,5.7,0.9,-0.2,0.2,-0.3,0.1,0.0,0.0,0.1,-0.2,-0.6
Monthly,Communications,Percentage change m/m-1,Romania,0.7,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,-0.2,-0.7,-0.9,-0.4
Monthly,Communications,Percentage change m/m-1,Serbia,0.1 d,-0.2 d,2.7 d,-0.2 d,-0.2 d,-0.2 d,0.8 d,-0.1 d,0.1 d,-0.1 d,0.1 d,0.0 d
Monthly,Communications,Percentage change m/m-1,Sweden,0.2,-0.4,-0.7,-0.6,-0.9,0.0,-2.0,0.8,-0.5,0.4,-1.1,0.3
Monthly,Communications,Percentage change m/m-1,Slovenia,-0.2,-0.2,-0.8,0.1,2.3,0.3,-0.4,1.0,0.0,-0.1,-0.4,-0.5
Monthly,Communications,Percentage change m/m-1,Slovakia,0.8,0.0,0.5,0.1,0.0,0.0,1.8,0.4,0.0,0.4,0.0,0.0
Monthly,Communications,Percentage change m/m-1,Türkiye,3.0 d,4.3 d,5.6 d,3.2 d,1.1 d,2.6 d,3.3 d,0.7 d,-0.7 d,3.6 d,2.0 d,1.9 d
Monthly,Communications,Percentage change m/m-1,United States,0.0 d,0.1 d,-0.4 d,0.0 d,-0.2 d,0.0 d,0.0 d,0.1 d,-0.1 d,-0.3 d,-0.4 d,-0.1 d
Monthly,Communications,Percentage change m/m-1,Kosovo*,0.0 d,0.0 d,0.0 d,0.0 d,-0.1 d,0.0 d,0.0 d,0.0 d,-1.9 d,0.0 d,0.0 d,0.1 d
Monthly,Communications,Percentage change m/m-12,Albania,0.3 d,0.3 d,0.2 d,0.1 d,0.2 d,0.2 d,0.3 d,0.6 d,0.8 d,0.7 d,0.8 d,1.1 d
Monthly,Communications,Percentage change m/m-12,Austria,-3.8,-3.1,-2.9,-3.9,-4.2,-4.2,-5.0,-5.0,-5.8,-5.5,-4.6,-4.9
Monthly,Communications,Percentage change m/m-12,Belgium,1.1,1.1,1.9,1.7,1.7,2.7,1.9,1.7,1.9,2.1,2.3,2.1
Monthly,Communications,Percentage change m/m-12,Bulgaria,2.3,0.8,1.0,-0.5,-1.8,-4.2,-5.1,-4.3,-4.4,-4.1,-3.9,-3.2
Monthly,Communications,Percentage change m/m-12,Switzerland,0.8,0.8,0.9,0.7,0.5,0.7,0.4,0.6,0.6,0.5,-0.3,-0.2
Monthly,Communications,Percentage change m/m-12,Cyprus,0.0,0.0,0.4,-0.3,-0.1,0.5,-0.5,-0.2,-0.7,-0.6,-1.0,-1.3
Monthly,Communications,Percentage change m/m-12,Czechia,3.4,3.1,2.5,1.8,2.0,2.1,0.6,0.8,0.9,1.0,0.8,0.4
Monthly,Communications,Percentage change m/m-12,Germany,0.5,0.6,0.4,0.0,-0.6,-0.7,-1.0,-1.3,-1.4,-1.7,-1.6,-1.8
Monthly,Communications,Percentage change m/m-12,Denmark,-0.1,-3.2,-3.0,-2.0,-0.7,-1.9,-2.3,-0.9,-0.9,-0.2,-1.1,2.4
Monthly,Communications,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-1.2,-1.6,-1.9,-2.0,-2.1,-1.8,-2.1,-2.4,-3.3,-3.5,-3.1,-3.6
Monthly,Communications,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),-1.3,-1.6,-2.0,-2.0,-2.2,-1.8,-2.1,-2.5,-3.3,-3.5,-3.0,-3.5
Monthly,Communications,Percentage change m/m-12,Euro area – 20 countries (from 2023),-1.2,-1.6,-1.9,-2.0,-2.1,-1.8,-2.1,-2.4,-3.3,-3.5,-3.1,-3.6
Monthly,Communications,Percentage change m/m-12,Estonia,1.5,1.4,10.5,11.9,9.4,10.6,10.8,10.5,7.7,9.4,10.4,8.0
Monthly,Communications,Percentage change m/m-12,Greece,-2.3,-1.9,-1.9,-1.4,-1.2,-0.7,-0.4,0.4,0.6,1.3,1.6,1.9
Monthly,Communications,Percentage change m/m-12,Spain,0.5,0.4,0.4,-0.1,-0.2,0.1,-0.1,-0.2,-0.2,0.0,0.1,0.2
Monthly,Communications,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",0.1,-0.4,-0.9,-1.0,-1.2,-1.1,-1.4,-1.6,-2.2,-2.7,-2.3,-2.7
Monthly,Communications,Percentage change m/m-12,European Union - 27 countries (from 2020),0.1,-0.4,-0.8,-1.0,-1.2,-1.1,-1.4,-1.6,-2.2,-2.7,-2.3,-2.7
Monthly,Communications,Percentage change m/m-12,Finland,4.2,3.4,1.8,1.6,2.3,1.6,1.3,0.4,2.4,2.2,3.4,2.8
Monthly,Communications,Percentage change m/m-12,France,-5.3,-4.5,-6.5,-6.5,-6.5,-5.2,-6.2,-6.6,-10.5,-12.1,-10.9,-13.3
Monthly,Communications,Percentage change m/m-12,Croatia,2.6,2.0,2.2,1.9,2.3,0.1,2.0,0.0,-2.0,-6.5,-6.7,-4.4
Monthly,Communications,Percentage change m/m-12,Hungary,8.9,8.3,9.3,10.5,10.1,9.9,10.0,12.7,12.6,6.1,2.2,2.5
Monthly,Communications,Percentage change m/m-12,Ireland,1.3,1.1,1.2,1.1,1.2,0.7,0.6,0.9,1.0,1.1,1.2,1.1
Monthly,Communications,Percentage change m/m-12,Iceland,-15.3,-14.6,-11.8,-11.8,-11.5,-11.7,-7.4,-8.6,-6.4,-5.3,0.3,3.4
Monthly,Communications,Percentage change m/m-12,Italy,-3.2,-6.2,-5.8,-5.5,-5.7,-5.5,-5.2,-6.6,-6.7,-5.8,-5.5,-5.4
Monthly,Communications,Percentage change m/m-12,Lithuania,1.8,1.6,1.6,1.0,0.8,0.8,1.9,1.4,1.0,0.6,1.1,1.3
Monthly,Communications,Percentage change m/m-12,Luxembourg,0.2,0.7,0.5,1.3,4.1,4.8,5.5,3.3,2.8,0.7,0.7,0.7
Monthly,Communications,Percentage change m/m-12,Latvia,-0.3,0.7,3.1,3.3,3.4,4.3,4.5,4.1,4.5,4.8,5.6,5.3
Monthly,Communications,Percentage change m/m-12,Montenegro,0.6 d,0.4 d,5.0 d,5.2 d,5.4 d,5.3 d,5.2 d,6.7 d,7.1 d,7.1 d,7.2 d,7.2 d
Monthly,Communications,Percentage change m/m-12,North Macedonia,2.9 d,1.8 d,1.8 d,3.5 d,3.2 d,3.0 d,3.1 d,3.6 d,4.6 d,4.6 d,2.3 d,2.1 d
Monthly,Communications,Percentage change m/m-12,Malta,-9.4,-9.8,-10.4,-11.6,-11.7,-12.2,-12.2,-5.1,-5.1,-4.9,-4.5,-4.8
Monthly,Communications,Percentage change m/m-12,Netherlands,-1.3,-2.4,-3.1,-0.6,-0.4,-0.8,-1.5,-1.1,-1.8,-1.9,-0.8,-0.4
Monthly,Communications,Percentage change m/m-12,Norway,2.8,1.5,1.5,0.7,0.3,-0.1,0.2,1.5,-0.4,0.6,0.8,3.3
Monthly,Communications,Percentage change m/m-12,Poland,5.7,3.5,2.7,1.8,2.3,1.3,1.3,1.2,2.7,1.4,4.1,4.1
Monthly,Communications,Percentage change m/m-12,Portugal,5.4,6.7,5.7,5.5,5.8,5.9,5.9,6.0,6.1,6.1,5.9,5.3
Monthly,Communications,Percentage change m/m-12,Romania,5.5,5.6,4.8,4.6,4.2,3.8,3.1,2.8,1.8,0.8,-0.6,-1.4
Monthly,Communications,Percentage change m/m-12,Serbia,0.9 d,0.6 d,2.8 d,1.9 d,1.9 d,1.8 d,2.5 d,2.5 d,2.7 d,2.8 d,3.1 d,2.9 d
Monthly,Communications,Percentage change m/m-12,Sweden,0.9,0.4,-0.7,-0.4,-2.5,-2.5,-4.5,-3.9,-4.0,-3.5,-4.1,-4.4
Monthly,Communications,Percentage change m/m-12,Slovenia,-0.3,-0.4,-0.6,-0.8,1.2,1.4,0.5,1.0,1.6,1.5,1.1,1.1
Monthly,Communications,Percentage change m/m-12,Slovakia,5.7,5.7,4.3,4.0,3.8,4.1,5.7,5.6,3.3,3.2,3.9,3.9
Monthly,Communications,Percentage change m/m-12,Türkiye,46.9 d,52.4 d,60.1 d,55.9 d,54.9 d,52.9 d,48.5 d,43.4 d,37.5 d,38.6 d,36.7 d,35.1 d
Monthly,Communications,Percentage change m/m-12,United States,-1.7 d,-1.5 d,-1.8 d,-1.8 d,-1.7 d,-1.2 d,-1.2 d,-1.1 d,-0.9 d,-1.0 d,-1.1 d,-1.3 d
Monthly,Communications,Percentage change m/m-12,Kosovo*,-0.3 d,-0.3 d,1.0 d,-0.3 d,-0.3 d,-0.2 d,-0.1 d,-0.2 d,-1.9 d,-2.0 d,-2.0 d,-1.9 d
