Time frequency,Unit of measure,Age class,Sex,Geopolitical entity (reporting)\Time,2005.0,2010.0,2015.0
Annual,Percentage,From 15 to 24 years,Males,Austria,25.9,43.8,38.8
Annual,Percentage,From 15 to 24 years,Males,Belgium,64.7,54.9,55.9
Annual,Percentage,From 15 to 24 years,Males,Bulgaria,56.3,58.8 u,73.7
Annual,Percentage,From 15 to 24 years,Males,Cyprus,41.3 u,27.4 u,65.7
Annual,Percentage,From 15 to 24 years,Males,Czechia,59.4,49.4 u,63.3 u
Annual,Percentage,From 15 to 24 years,Males,Germany,43.2,40.1,46.0
Annual,Percentage,From 15 to 24 years,Males,Denmark,41.2,62.9,59.9
Annual,Percentage,From 15 to 24 years,Males,Estonia,61.4,49.5 u,52.8 u
Annual,Percentage,From 15 to 24 years,Males,Greece,38.2,43.4,60.0 u
Annual,Percentage,From 15 to 24 years,Males,Spain,53.4,67.4,56.0
Annual,Percentage,From 15 to 24 years,Males,European Union - 27 countries (from 2020),47.5,48.8,50.6
Annual,Percentage,From 15 to 24 years,Males,European Union - 28 countries (2013-2020),47.8,47.8,51.5
Annual,Percentage,From 15 to 24 years,Males,Finland,70.1,62.4,67.5 u
Annual,Percentage,From 15 to 24 years,Males,France,42.9,57.8,51.5
Annual,Percentage,From 15 to 24 years,Males,Croatia,41.3,44.5,86.0 u
Annual,Percentage,From 15 to 24 years,Males,Hungary,40.2,41.0 u,54.8 u
Annual,Percentage,From 15 to 24 years,Males,Ireland,34.8,50.1,70.0
Annual,Percentage,From 15 to 24 years,Males,Italy,58.2,57.0,38.8 u
Annual,Percentage,From 15 to 24 years,Males,Lithuania,40.1,43.4,63.6 u
Annual,Percentage,From 15 to 24 years,Males,Luxembourg,17.6 u,58.7,35.9 u
Annual,Percentage,From 15 to 24 years,Males,Latvia,58.4,35.4,60.2
Annual,Percentage,From 15 to 24 years,Males,Malta,33.7,61.6,45.0
Annual,Percentage,From 15 to 24 years,Males,Netherlands,38.3,33.5,45.2
Annual,Percentage,From 15 to 24 years,Males,Poland,48.8,48.9,52.6
Annual,Percentage,From 15 to 24 years,Males,Portugal,49.1,64.0 u,43.8 u
Annual,Percentage,From 15 to 24 years,Males,Romania,39.2,28.5 u,63.3 u
Annual,Percentage,From 15 to 24 years,Males,Sweden,38.5 u,50.0 u,49.4
Annual,Percentage,From 15 to 24 years,Males,Slovenia,60.1,53.1,41.6
Annual,Percentage,From 15 to 24 years,Males,Slovakia,48.1 u,78.2 u,56.7 u
Annual,Percentage,From 15 to 24 years,Males,United Kingdom,49.6,42.9,54.9
Annual,Percentage,From 15 to 24 years,Total,Austria,35.9,40.1,42.3
Annual,Percentage,From 15 to 24 years,Total,Belgium,58.4,57.7,53.6
Annual,Percentage,From 15 to 24 years,Total,Bulgaria,53.6,59.7,68.9
Annual,Percentage,From 15 to 24 years,Total,Cyprus,33.3,32.2,58.5
Annual,Percentage,From 15 to 24 years,Total,Czechia,58.1,50.2,61.2
Annual,Percentage,From 15 to 24 years,Total,Germany,42.2,41.0,39.6
Annual,Percentage,From 15 to 24 years,Total,Denmark,46.8,63.4,59.1
Annual,Percentage,From 15 to 24 years,Total,Estonia,53.0,49.9,54.8
Annual,Percentage,From 15 to 24 years,Total,Greece,41.3,37.7,52.9
Annual,Percentage,From 15 to 24 years,Total,Spain,47.6,56.6,55.5
Annual,Percentage,From 15 to 24 years,Total,European Union - 27 countries (from 2020),47.5,48.8,49.1
Annual,Percentage,From 15 to 24 years,Total,European Union - 28 countries (2013-2020),48.3,48.6,49.3
Annual,Percentage,From 15 to 24 years,Total,Finland,64.9,69.6,60.0
Annual,Percentage,From 15 to 24 years,Total,France,45.5,59.9,46.1
Annual,Percentage,From 15 to 24 years,Total,Croatia,42.3,47.5,71.9
Annual,Percentage,From 15 to 24 years,Total,Hungary,43.1,42.8,65.8
Annual,Percentage,From 15 to 24 years,Total,Ireland,38.6,58.5,63.1
Annual,Percentage,From 15 to 24 years,Total,Italy,61.1,56.2,45.4
Annual,Percentage,From 15 to 24 years,Total,Lithuania,35.8,42.9,54.5
Annual,Percentage,From 15 to 24 years,Total,Luxembourg,19.8 u,61.5,37.8
Annual,Percentage,From 15 to 24 years,Total,Latvia,53.4,43.6,60.9
Annual,Percentage,From 15 to 24 years,Total,Malta,49.0,59.6,46.9
Annual,Percentage,From 15 to 24 years,Total,Netherlands,44.0,36.1,48.1
Annual,Percentage,From 15 to 24 years,Total,Poland,48.4,53.2,52.2
Annual,Percentage,From 15 to 24 years,Total,Portugal,55.0,56.4,59.3
Annual,Percentage,From 15 to 24 years,Total,Romania,42.1,27.5,68.7
Annual,Percentage,From 15 to 24 years,Total,Sweden,45.6,48.3 u,50.9
Annual,Percentage,From 15 to 24 years,Total,Slovenia,54.0,49.4,46.6
Annual,Percentage,From 15 to 24 years,Total,Slovakia,50.0,64.9,58.8
Annual,Percentage,From 15 to 24 years,Total,United Kingdom,52.2,47.4,50.2
Annual,Percentage,From 15 to 64 years,Females,Austria,49.1,61.7,46.7
Annual,Percentage,From 15 to 64 years,Females,Belgium,63.5,63.8,64.1
Annual,Percentage,From 15 to 64 years,Females,Bulgaria,61.2,64.1,71.3
Annual,Percentage,From 15 to 64 years,Females,Cyprus,52.8,49.1,54.3
Annual,Percentage,From 15 to 64 years,Females,Czechia,65.0,60.9,57.6
Annual,Percentage,From 15 to 64 years,Females,Germany,50.0,48.2,51.8
Annual,Percentage,From 15 to 64 years,Females,Denmark,51.9,61.5,55.4
Annual,Percentage,From 15 to 64 years,Females,Estonia,44.2,50.6,48.4
Annual,Percentage,From 15 to 64 years,Females,Greece,52.6,46.4,56.0
Annual,Percentage,From 15 to 64 years,Females,Spain,53.5,51.0,55.5
Annual,Percentage,From 15 to 64 years,Females,European Union - 27 countries (from 2020),52.6,55.7,57.9
Annual,Percentage,From 15 to 64 years,Females,European Union - 28 countries (2013-2020),52.7,55.4,57.9
Annual,Percentage,From 15 to 64 years,Females,Finland,60.8,60.1,69.9
Annual,Percentage,From 15 to 64 years,Females,France,45.7,62.1,58.4
Annual,Percentage,From 15 to 64 years,Females,Croatia,41.8,52.1,60.0
Annual,Percentage,From 15 to 64 years,Females,Hungary,48.1,49.2,52.4
Annual,Percentage,From 15 to 64 years,Females,Ireland,50.4,57.7,54.3
Annual,Percentage,From 15 to 64 years,Females,Italy,60.2,65.1,67.0
Annual,Percentage,From 15 to 64 years,Females,Lithuania,51.4,59.3,59.5
Annual,Percentage,From 15 to 64 years,Females,Luxembourg,50.4,57.7,55.0
Annual,Percentage,From 15 to 64 years,Females,Latvia,52.5,50.8,62.9
Annual,Percentage,From 15 to 64 years,Females,Malta,52.9,55.5,58.7
Annual,Percentage,From 15 to 64 years,Females,Netherlands,59.3,54.8,61.1
Annual,Percentage,From 15 to 64 years,Females,Poland,51.0,60.5,57.9
Annual,Percentage,From 15 to 64 years,Females,Portugal,64.2,63.0,78.0
Annual,Percentage,From 15 to 64 years,Females,Romania,43.2,40.9,53.1
Annual,Percentage,From 15 to 64 years,Females,Sweden,53.9,55.2,57.3
Annual,Percentage,From 15 to 64 years,Females,Slovenia,55.7,51.2,52.4
Annual,Percentage,From 15 to 64 years,Females,Slovakia,55.2,51.3,61.9
Annual,Percentage,From 15 to 64 years,Females,United Kingdom,53.1,53.1,57.9
Annual,Percentage,From 15 to 64 years,Males,Austria,44.1,55.4,44.8
Annual,Percentage,From 15 to 64 years,Males,Belgium,58.7,58.9,57.3
Annual,Percentage,From 15 to 64 years,Males,Bulgaria,65.1,63.9,68.2
Annual,Percentage,From 15 to 64 years,Males,Cyprus,49.3,44.7,50.7
Annual,Percentage,From 15 to 64 years,Males,Czechia,66.1,61.4,58.5
Annual,Percentage,From 15 to 64 years,Males,Germany,50.9,52.4,53.4
Annual,Percentage,From 15 to 64 years,Males,Denmark,54.3,57.8,52.5
Annual,Percentage,From 15 to 64 years,Males,Estonia,49.8,54.4,49.1
Annual,Percentage,From 15 to 64 years,Males,Greece,41.6,43.6,56.2
Annual,Percentage,From 15 to 64 years,Males,Spain,59.7,54.7,55.2
Annual,Percentage,From 15 to 64 years,Males,European Union - 27 countries (from 2020),52.3,55.4,56.0
Annual,Percentage,From 15 to 64 years,Males,European Union - 28 countries (2013-2020),51.6,54.9,56.4
Annual,Percentage,From 15 to 64 years,Males,Finland,64.1,66.2,66.6
Annual,Percentage,From 15 to 64 years,Males,France,42.8,57.9,53.1
Annual,Percentage,From 15 to 64 years,Males,Croatia,44.2,50.1,62.3
Annual,Percentage,From 15 to 64 years,Males,Hungary,45.8,44.6,55.0
Annual,Percentage,From 15 to 64 years,Males,Ireland,44.9,52.8,53.2
Annual,Percentage,From 15 to 64 years,Males,Italy,56.2,60.5,63.6
Annual,Percentage,From 15 to 64 years,Males,Lithuania,56.8,61.7,62.1
Annual,Percentage,From 15 to 64 years,Males,Luxembourg,46.8,51.6,53.7
Annual,Percentage,From 15 to 64 years,Males,Latvia,56.6,42.7,58.4
Annual,Percentage,From 15 to 64 years,Males,Malta,56.1,55.5,60.0
Annual,Percentage,From 15 to 64 years,Males,Netherlands,53.9,57.1,57.3
Annual,Percentage,From 15 to 64 years,Males,Poland,54.3,59.0,57.7
Annual,Percentage,From 15 to 64 years,Males,Portugal,60.5,70.5,72.6
Annual,Percentage,From 15 to 64 years,Males,Romania,42.8,38.9,46.7
Annual,Percentage,From 15 to 64 years,Males,Sweden,51.5,50.3,53.0
Annual,Percentage,From 15 to 64 years,Males,Slovenia,53.2,44.8,47.7
Annual,Percentage,From 15 to 64 years,Males,Slovakia,51.7,53.3,59.0
Annual,Percentage,From 15 to 64 years,Males,United Kingdom,47.1,51.7,58.5
Annual,Percentage,From 15 to 64 years,Total,Austria,46.3,58.3,45.8
Annual,Percentage,From 15 to 64 years,Total,Belgium,60.8,61.1,60.5
Annual,Percentage,From 15 to 64 years,Total,Bulgaria,63.3,64.0,69.8
Annual,Percentage,From 15 to 64 years,Total,Cyprus,50.8,46.7,52.5
Annual,Percentage,From 15 to 64 years,Total,Czechia,65.6,61.2,58.1
Annual,Percentage,From 15 to 64 years,Total,Germany,50.5,50.4,52.6
Annual,Percentage,From 15 to 64 years,Total,Denmark,53.2,59.6,53.9
Annual,Percentage,From 15 to 64 years,Total,Estonia,47.0,52.4,48.8
Annual,Percentage,From 15 to 64 years,Total,Greece,45.8,44.7,56.1
Annual,Percentage,From 15 to 64 years,Total,Spain,57.2,53.1,55.3
Annual,Percentage,From 15 to 64 years,Total,European Union - 27 countries (from 2020),52.4,55.5,57.0
Annual,Percentage,From 15 to 64 years,Total,European Union - 28 countries (2013-2020),52.1,55.1,57.1
Annual,Percentage,From 15 to 64 years,Total,Finland,62.5,63.2,68.3
Annual,Percentage,From 15 to 64 years,Total,France,44.2,59.9,55.7
Annual,Percentage,From 15 to 64 years,Total,Croatia,43.1,51.0,61.2
Annual,Percentage,From 15 to 64 years,Total,Hungary,46.9,46.7,53.7
Annual,Percentage,From 15 to 64 years,Total,Ireland,47.2,55.1,53.7
Annual,Percentage,From 15 to 64 years,Total,Italy,57.8,62.3,65.2
Annual,Percentage,From 15 to 64 years,Total,Lithuania,54.1,60.4,60.7
Annual,Percentage,From 15 to 64 years,Total,Luxembourg,48.3,54.2,54.3
Annual,Percentage,From 15 to 64 years,Total,Latvia,54.6,46.9,60.8
Annual,Percentage,From 15 to 64 years,Total,Malta,55.1,55.5,59.5
Annual,Percentage,From 15 to 64 years,Total,Netherlands,56.3,56.0,59.1
Annual,Percentage,From 15 to 64 years,Total,Poland,52.8,59.7,57.8
Annual,Percentage,From 15 to 64 years,Total,Portugal,62.2,67.0,75.5
Annual,Percentage,From 15 to 64 years,Total,Romania,43.0,39.8,49.7
Annual,Percentage,From 15 to 64 years,Total,Sweden,52.7,52.7,55.1
Annual,Percentage,From 15 to 64 years,Total,Slovenia,54.3,47.7,49.9
Annual,Percentage,From 15 to 64 years,Total,Slovakia,53.3,52.4,60.4
Annual,Percentage,From 15 to 64 years,Total,United Kingdom,49.9,52.4,58.2
Annual,Percentage,From 25 to 64 years,Females,Austria,48.6,65.2,44.8
Annual,Percentage,From 25 to 64 years,Females,Belgium,66.0,63.3,64.2
Annual,Percentage,From 25 to 64 years,Females,Bulgaria,60.4,63.7,71.5
Annual,Percentage,From 25 to 64 years,Females,Cyprus,54.8,50.3,53.5
Annual,Percentage,From 25 to 64 years,Females,Czechia,66.4,60.7,55.3
Annual,Percentage,From 25 to 64 years,Females,Germany,49.3,49.3,51.8
Annual,Percentage,From 25 to 64 years,Females,Denmark,50.0,59.4,52.4
Annual,Percentage,From 25 to 64 years,Females,Estonia,43.4,49.8,47.0
Annual,Percentage,From 25 to 64 years,Females,Greece,51.9,46.4,56.2
Annual,Percentage,From 25 to 64 years,Females,Spain,54.0,52.0,54.6
Annual,Percentage,From 25 to 64 years,Females,European Union - 27 countries (from 2020),52.3,56.2,57.6
Annual,Percentage,From 25 to 64 years,Females,European Union - 28 countries (2013-2020),52.2,56.0,57.7
Annual,Percentage,From 25 to 64 years,Females,Finland,59.2,53.5,67.3
Annual,Percentage,From 25 to 64 years,Females,France,45.8,61.0,58.5
Annual,Percentage,From 25 to 64 years,Females,Croatia,41.4,53.4,58.8
Annual,Percentage,From 25 to 64 years,Females,Hungary,48.2,49.0,51.1
Annual,Percentage,From 25 to 64 years,Females,Ireland,51.3,57.3,52.7
Annual,Percentage,From 25 to 64 years,Females,Italy,59.0,65.9,68.1
Annual,Percentage,From 25 to 64 years,Females,Lithuania,51.0,60.9,56.9
Annual,Percentage,From 25 to 64 years,Females,Luxembourg,51.8,55.8,55.7
Annual,Percentage,From 25 to 64 years,Females,Latvia,51.0,49.5,63.7
Annual,Percentage,From 25 to 64 years,Females,Malta,47.1,55.3,60.0
Annual,Percentage,From 25 to 64 years,Females,Netherlands,58.1,55.0,59.9
Annual,Percentage,From 25 to 64 years,Females,Poland,50.9,61.2,57.8
Annual,Percentage,From 25 to 64 years,Females,Portugal,61.8,63.7,76.6
Annual,Percentage,From 25 to 64 years,Females,Romania,43.8,42.4,50.7
Annual,Percentage,From 25 to 64 years,Females,Sweden,52.0,56.8,58.3
Annual,Percentage,From 25 to 64 years,Females,Slovenia,56.2,51.7,51.1
Annual,Percentage,From 25 to 64 years,Females,Slovakia,55.5,50.7,61.3
Annual,Percentage,From 25 to 64 years,Females,United Kingdom,51.7,54.1,58.6
Annual,Percentage,From 25 to 64 years,Males,Austria,47.0,56.5,46.2
Annual,Percentage,From 25 to 64 years,Males,Belgium,57.4,58.6,56.3
Annual,Percentage,From 25 to 64 years,Males,Bulgaria,64.9,64.0,67.4
Annual,Percentage,From 25 to 64 years,Males,Cyprus,49.5,46.2,52.6
Annual,Percentage,From 25 to 64 years,Males,Czechia,68.1,61.7,55.3
Annual,Percentage,From 25 to 64 years,Males,Germany,50.2,54.4,55.0
Annual,Percentage,From 25 to 64 years,Males,Denmark,53.8,53.3,50.2
Annual,Percentage,From 25 to 64 years,Males,Estonia,45.8,54.1,46.5
Annual,Percentage,From 25 to 64 years,Males,Greece,41.1,45.0,53.3
Annual,Percentage,From 25 to 64 years,Males,Spain,59.5,52.1,54.7
Annual,Percentage,From 25 to 64 years,Males,European Union - 27 countries (from 2020),51.8,55.6,55.7
Annual,Percentage,From 25 to 64 years,Males,European Union - 28 countries (2013-2020),50.9,55.1,56.0
Annual,Percentage,From 25 to 64 years,Males,Finland,61.3,67.1,64.1
Annual,Percentage,From 25 to 64 years,Males,France,41.9,56.8,52.2
Annual,Percentage,From 25 to 64 years,Males,Croatia,44.2,50.2,59.2
Annual,Percentage,From 25 to 64 years,Males,Hungary,46.0,45.0,53.3
Annual,Percentage,From 25 to 64 years,Males,Ireland,46.0,50.7,49.4
Annual,Percentage,From 25 to 64 years,Males,Italy,55.2,60.5,64.8
Annual,Percentage,From 25 to 64 years,Males,Lithuania,55.9,61.7,59.1
Annual,Percentage,From 25 to 64 years,Males,Luxembourg,47.7,51.4,56.2
Annual,Percentage,From 25 to 64 years,Males,Latvia,55.6,43.7,60.8
Annual,Percentage,From 25 to 64 years,Males,Malta,60.2,53.9,60.0
Annual,Percentage,From 25 to 64 years,Males,Netherlands,54.7,60.8,54.1
Annual,Percentage,From 25 to 64 years,Males,Poland,55.6,59.5,57.4
Annual,Percentage,From 25 to 64 years,Males,Portugal,62.0,69.6,71.9
Annual,Percentage,From 25 to 64 years,Males,Romania,43.7,41.0,44.2
Annual,Percentage,From 25 to 64 years,Males,Sweden,49.4,48.7,51.0
Annual,Percentage,From 25 to 64 years,Males,Slovenia,50.4,44.5,47.7
Annual,Percentage,From 25 to 64 years,Males,Slovakia,51.0,51.6,57.6
Annual,Percentage,From 25 to 64 years,Males,United Kingdom,44.5,51.7,57.7
Annual,Percentage,From 25 to 64 years,Total,Austria,47.7,60.7,45.5
Annual,Percentage,From 25 to 64 years,Total,Belgium,61.2,60.7,60.1
Annual,Percentage,From 25 to 64 years,Total,Bulgaria,62.7,63.9,69.4
Annual,Percentage,From 25 to 64 years,Total,Cyprus,52.0,48.1,53.1
Annual,Percentage,From 25 to 64 years,Total,Czechia,67.3,61.3,55.3
Annual,Percentage,From 25 to 64 years,Total,Germany,49.8,52.0,53.5
Annual,Percentage,From 25 to 64 years,Total,Denmark,52.0,56.3,51.3
Annual,Percentage,From 25 to 64 years,Total,Estonia,44.6,51.9,46.8
Annual,Percentage,From 25 to 64 years,Total,Greece,45.4,45.6,54.6
Annual,Percentage,From 25 to 64 years,Total,Spain,57.2,52.1,54.7
Annual,Percentage,From 25 to 64 years,Total,European Union - 27 countries (from 2020),52.0,55.9,56.6
Annual,Percentage,From 25 to 64 years,Total,European Union - 28 countries (2013-2020),51.5,55.5,56.8
Annual,Percentage,From 25 to 64 years,Total,Finland,60.3,60.6,65.6
Annual,Percentage,From 25 to 64 years,Total,France,43.7,58.8,55.2
Annual,Percentage,From 25 to 64 years,Total,Croatia,43.0,51.8,59.0
Annual,Percentage,From 25 to 64 years,Total,Hungary,47.0,46.9,52.1
Annual,Percentage,From 25 to 64 years,Total,Ireland,48.3,53.8,51.0
Annual,Percentage,From 25 to 64 years,Total,Italy,56.7,62.7,66.3
Annual,Percentage,From 25 to 64 years,Total,Lithuania,53.4,61.3,58.0
Annual,Percentage,From 25 to 64 years,Total,Luxembourg,49.4,53.4,55.9
Annual,Percentage,From 25 to 64 years,Total,Latvia,53.3,46.7,62.3
Annual,Percentage,From 25 to 64 years,Total,Malta,56.5,54.3,60.0
Annual,Percentage,From 25 to 64 years,Total,Netherlands,56.2,58.1,56.9
Annual,Percentage,From 25 to 64 years,Total,Poland,53.4,60.3,57.6
Annual,Percentage,From 25 to 64 years,Total,Portugal,61.9,66.8,74.5
Annual,Percentage,From 25 to 64 years,Total,Romania,43.7,41.6,47.4
Annual,Percentage,From 25 to 64 years,Total,Sweden,50.6,52.7,54.4
Annual,Percentage,From 25 to 64 years,Total,Slovenia,53.2,47.9,49.3
Annual,Percentage,From 25 to 64 years,Total,Slovakia,53.1,51.2,59.4
Annual,Percentage,From 25 to 64 years,Total,United Kingdom,47.8,52.8,58.1
Annual,Percentage,From 55 to 64 years,Females,Austria,58.4,73.1,59.9
Annual,Percentage,From 55 to 64 years,Females,Belgium,51.5,71.1,69.5
Annual,Percentage,From 55 to 64 years,Females,Bulgaria,75.2,68.5,72.8
Annual,Percentage,From 55 to 64 years,Females,Cyprus,63.6 u,51.3,63.1
Annual,Percentage,From 55 to 64 years,Females,Czechia,61.9,67.4,67.5
Annual,Percentage,From 55 to 64 years,Females,Germany,63.0,47.2,61.0
Annual,Percentage,From 55 to 64 years,Females,Denmark,61.2,69.0,64.7
Annual,Percentage,From 55 to 64 years,Females,Estonia,54.7,54.4,50.2
Annual,Percentage,From 55 to 64 years,Females,Greece,73.3 u,54.7,58.8
Annual,Percentage,From 55 to 64 years,Females,Spain,76.1,48.2,61.1
Annual,Percentage,From 55 to 64 years,Females,European Union - 27 countries (from 2020),61.2,57.7,64.3
Annual,Percentage,From 55 to 64 years,Females,European Union - 28 countries (2013-2020),60.7,56.3,64.4
Annual,Percentage,From 55 to 64 years,Females,Finland,68.9,75.6,79.8
Annual,Percentage,From 55 to 64 years,Females,France,42.1,69.4,67.4
Annual,Percentage,From 55 to 64 years,Females,Croatia,43.0,44.8,69.7
Annual,Percentage,From 55 to 64 years,Females,Hungary,48.5,53.1,49.8
Annual,Percentage,From 55 to 64 years,Females,Ireland,58.1,51.6,63.6
Annual,Percentage,From 55 to 64 years,Females,Italy,63.4,63.4,64.4
Annual,Percentage,From 55 to 64 years,Females,Lithuania,69.6,58.7,69.5
Annual,Percentage,From 55 to 64 years,Females,Luxembourg,55.0 u,71.9,62.0
Annual,Percentage,From 55 to 64 years,Females,Latvia,65.8,55.5,60.5
Annual,Percentage,From 55 to 64 years,Females,Malta,51.0 u,52.3,63.6
Annual,Percentage,From 55 to 64 years,Females,Netherlands,78.0,75.2,73.4
Annual,Percentage,From 55 to 64 years,Females,Poland,56.4,54.3,62.3
Annual,Percentage,From 55 to 64 years,Females,Portugal,81.0,68.1,85.9
Annual,Percentage,From 55 to 64 years,Females,Romania,34.4,36.7,58.0
Annual,Percentage,From 55 to 64 years,Females,Sweden,63.3,54.0,56.3
Annual,Percentage,From 55 to 64 years,Females,Slovenia,68.1 u,53.4,61.3
Annual,Percentage,From 55 to 64 years,Females,Slovakia,54.9,64.7,65.1
Annual,Percentage,From 55 to 64 years,Females,United Kingdom,58.6,48.6,65.3
Annual,Percentage,From 55 to 64 years,Males,Austria,44.1,61.7,42.6
Annual,Percentage,From 55 to 64 years,Males,Belgium,64.1,63.3,63.8
Annual,Percentage,From 55 to 64 years,Males,Bulgaria,73.9,66.3,70.2
Annual,Percentage,From 55 to 64 years,Males,Cyprus,53.3,46.2,36.6
Annual,Percentage,From 55 to 64 years,Males,Czechia,60.0,65.3,73.9
Annual,Percentage,From 55 to 64 years,Males,Germany,63.2,51.4,50.9
Annual,Percentage,From 55 to 64 years,Males,Denmark,66.8,72.0,55.4
Annual,Percentage,From 55 to 64 years,Males,Estonia,60.0,59.9,58.2
Annual,Percentage,From 55 to 64 years,Males,Greece,46.7,35.8,72.0
Annual,Percentage,From 55 to 64 years,Males,Spain,70.3,63.5,57.4
Annual,Percentage,From 55 to 64 years,Males,European Union - 27 countries (from 2020),60.0,58.6,60.1
Annual,Percentage,From 55 to 64 years,Males,European Union - 28 countries (2013-2020),59.9,58.6,60.7
Annual,Percentage,From 55 to 64 years,Males,Finland,72.5,64.2,74.9
Annual,Percentage,From 55 to 64 years,Males,France,51.8,66.2,58.7
Annual,Percentage,From 55 to 64 years,Males,Croatia,46.5,52.6,67.0
Annual,Percentage,From 55 to 64 years,Males,Hungary,49.2,43.8,60.8
Annual,Percentage,From 55 to 64 years,Males,Ireland,51.2,65.3,61.3
Annual,Percentage,From 55 to 64 years,Males,Italy,61.2,62.2,64.6
Annual,Percentage,From 55 to 64 years,Males,Lithuania,76.3,76.5,73.5
Annual,Percentage,From 55 to 64 years,Males,Luxembourg,55.5 u,47.7,46.8
Annual,Percentage,From 55 to 64 years,Males,Latvia,60.6,43.4,46.0
Annual,Percentage,From 55 to 64 years,Males,Malta,58.8,58.6,68.3
Annual,Percentage,From 55 to 64 years,Males,Netherlands,66.0,62.8,75.1
Annual,Percentage,From 55 to 64 years,Males,Poland,50.4,64.4,61.3
Annual,Percentage,From 55 to 64 years,Males,Portugal,63.3,78.3,81.8
Annual,Percentage,From 55 to 64 years,Males,Romania,40.7,35.6,51.3
Annual,Percentage,From 55 to 64 years,Males,Sweden,64.9,56.5,62.6
Annual,Percentage,From 55 to 64 years,Males,Slovenia,64.8 u,40.3,51.0
Annual,Percentage,From 55 to 64 years,Males,Slovakia,62.1,46.7,66.9
Annual,Percentage,From 55 to 64 years,Males,United Kingdom,58.9,59.0,64.7
Annual,Percentage,From 55 to 64 years,Total,Austria,48.5,65.9,50.7
Annual,Percentage,From 55 to 64 years,Total,Belgium,60.1,66.3,66.5
Annual,Percentage,From 55 to 64 years,Total,Bulgaria,74.4,67.3,71.6
Annual,Percentage,From 55 to 64 years,Total,Cyprus,56.8,48.1,45.0
Annual,Percentage,From 55 to 64 years,Total,Czechia,60.8,66.1,70.7
Annual,Percentage,From 55 to 64 years,Total,Germany,63.1,49.6,55.6
Annual,Percentage,From 55 to 64 years,Total,Denmark,64.4,70.7,59.7
Annual,Percentage,From 55 to 64 years,Total,Estonia,57.8,56.6,53.6
Annual,Percentage,From 55 to 64 years,Total,Greece,53.3,42.3,66.7
Annual,Percentage,From 55 to 64 years,Total,Spain,72.3,57.9,59.0
Annual,Percentage,From 55 to 64 years,Total,European Union - 27 countries (from 2020),60.5,58.2,62.0
Annual,Percentage,From 55 to 64 years,Total,European Union - 28 countries (2013-2020),60.2,57.7,62.4
Annual,Percentage,From 55 to 64 years,Total,Finland,70.9,70.1,77.5
Annual,Percentage,From 55 to 64 years,Total,France,47.4,67.8,63.1
Annual,Percentage,From 55 to 64 years,Total,Croatia,44.9,49.5,68.2
Annual,Percentage,From 55 to 64 years,Total,Hungary,48.9,47.9,56.2
