Time frequency,Unit of measure,Consolidated/Non consolidated,National accounts indicator (ESA 2010),Financial position,Sector,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Austria,7788.5,6892.1,12000.6,12560.6,15202.6,17508.2,15768.5,14960.4,18528.1,21327.8,21800.2,20036.0,22428.6,22189.3,28434.5,30151.3,34328.1,38523.8,41170.0,42279.5,42517.6,45015.0,41332.0,40326.2,38400.6,47930.3,45241.2,35441.9,35277.9
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Belgium,7306.3,9189.8,9804.3,7529.3,8098.4,10059.6,10287.4,10019.9,11335.8,13607.7,10760.3,12095.1,14748.3,15466.0,24321.6,23041.7,26051.3,35365.3,39639.6,42729.5,47521.7,58473.8,59028.3,62877.3,62839.9,61923.3,56834.1,46750.1,50375.8
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Bulgaria,4.0,29.0,0.0,12.0,27.0,226.6,262.7,508.5,293.5,357.5,498.8,1393.3,1333.5,1374.8,1089.2,1261.0,1510.7,1432.8,3105.0,2857.5,2365.1,3772.5,3520.0,2979.6,3393.1,3147.8,3312.2,3144.2,3160.4
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Cyprus,34.3,33.7,35.5,33.7,60.4,111.0,97.8,63.6,82.4,45.0,110.0,27.0,16.0,16.0,26.0,23.0,152.0,46.6,129.9,116.0,1.6,0.6,0.0,16.5,87.2,99.8,108.6,91.6,76.7
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Czechia,65655.0,92235.0,93085.0,94098.0,117712.0,122546.0,125431.0,134984.0,136810.0,132143.0,118525.0,133647.0,146766.0,170190.0,212834.0,279633.0,257186.0,259182.0,321311.0,356661.0,322557.0,330201.0,355827.0,369845.0,375063.0,345950.0,265562.0,280872.0,265376.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Germany,56765.0,52207.0,48322.0,46233.0,43811.0,52634.0,62759.0,70521.0,98959.0,103408.0,106640.0,108892.0,118635.0,131215.0,128991.0,134846.0,110722.0,130876.0,138893.0,150886.0,156789.0,183815.0,210567.0,181286.0,204743.0,238313.0,252338.0,228664.0,239738.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Denmark,67988.0,81287.0,91606.0,89056.0,87704.0,92744.0,101816.0,106334.0,109307.0,125852.0,115635.0,130520.0,125993.0,113771.0,148694.0,153895.0,165199.0,189171.0,184594.0,188755.0,202953.0,206588.0,209587.0,171270.0,175270.0,181290.0,171452.0,162737.0,218698.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Estonia,64.5,142.9,275.7,298.2,257.4,157.6,188.4,483.1,305.4,311.6,521.3,578.3,765.1,773.0,657.9,695.2,907.7,1325.2,1218.3,1409.3,1465.9,1457.9,1389.8,1070.9,1148.8,1061.7,1102.8,1073.1,358.1
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Greece,839.3,966.1,1187.9,1473.7,1096.6,4832.3,5007.0,4996.4,5728.0,8485.3,11629.8,15550.3,20415.2,29217.9,27651.3,6237.5,2847.4,1882.5,419.4,419.4,405.1,531.7,703.7,908.1,1124.7,1516.4,4567.8,4310.0,4949.8
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Spain,21660.0,20746.0,19992.0,18620.0,20706.0,15920.0,15731.0,12904.0,11936.0,11797.0,12942.0,23322.0,34161.0,36774.0,53138.0,60065.0,65696.0,77080.0,83435.0,90202.0,88677.0,91364.0,96211.0,101948.0,118702.0,131555.0,145029.0,120368.0,123574.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Finland,6191.0,6033.0,8442.0,7871.0,9696.0,13941.0,16469.0,16676.0,17362.0,19069.0,21501.0,23189.0,24167.0,15919.0,22446.0,27800.0,28408.0,33056.0,36815.0,37542.0,33470.0,33019.0,32176.0,30688.0,31263.0,33561.0,35101.0,32165.0,35027.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,France,130375.0,141364.0,146310.0,162068.0,190396.0,225295.0,278925.0,272585.0,295289.0,292276.0,294746.0,289380.0,255161.0,276801.0,345980.0,378838.0,407254.0,483364.0,486372.0,577918.0,593936.0,576073.0,584839.0,593462.0,661583.0,739033.0,732438.0,630358.0,671887.0 p
