Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million tonne-kilometre (TKM),Austria,19499.0,19356.0,20746.0,20814.0,21361.0,22256.0,21996.0,21736.0,20498.0,21980.0,22167.0,20205.0
Annual,Million tonne-kilometre (TKM),Bosnia and Herzegovina,:,:,1313.0,1285.0,1142.0,1116.0,1179.0,1275.0,1030.0,1181.0,1250.0,1262.0
Annual,Million tonne-kilometre (TKM),Belgium,:,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Million tonne-kilometre (TKM),Bulgaria,2907.0,3246.0,3439.0,3650.0,3434.0,3931.0,3824.0,3902.0,4503.0,4657.0,5239.0,4555.0
Annual,Million tonne-kilometre (TKM),Switzerland,11061.0,11812.0,12313.0,12431.0,12447.0,11653.0,11776.0,11666.0,11063.0,12023.0,12135.0,11540.0
Annual,Million tonne-kilometre (TKM),Czechia,14267.0,13965.0,14575.0,15261.0,15619.0,15843.0,16564.0,16180.0,15251.0,16326.0,16368.0,15038.0
Annual,Million tonne-kilometre (TKM),Germany,110065.0,110655.0,112629.0,114341.0,135875.0,126897.0,127620.0,128545.0,109219.0,123935.0,128637.0,129090.0
Annual,Million tonne-kilometre (TKM),Denmark,2278.0,2449.0,2453.0,2603.0,2616.0,2653.0,2594.0,2525.0,2450.0,1986.0,2211.0,1906.0
Annual,Million tonne-kilometre (TKM),Estonia,5129.0,4722.0,3256.0,3117.0,2340.0,2325.0,2588.0,2155.0,1729.0,2124.0,1286.0,771.0
Annual,Million tonne-kilometre (TKM),Greece,283.0,237.0,311.0,294.0,254.0,358.0,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Million tonne-kilometre (TKM),Spain,9458.0,9338.0,10385.0,11028.0,10550.0,10549.0,10650.0,10710.0,8920.0,10299.0,10566.0,9972.0
Annual,Million tonne-kilometre (TKM),European Union - 27 countries (from 2020),:,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Million tonne-kilometre (TKM),Finland,9275.0,9470.0,9597.0,8468.0,9456.0,10362.0,11175.0,10271.0,10137.0,10750.0,8844.0,7869.0
Annual,Million tonne-kilometre (TKM),France,32539.0,32230.0,32596.0,36328.0,34714.0,35481.0,33850.0,33909.0,31297.0,35770.0,35282.0,29399.0
Annual,Million tonne-kilometre (TKM),Croatia,2332.0,2086.0,2119.0,2184.0,2160.0,2592.0,2743.0,2911.0,3279.0,3172.0,3529.0,3145.0
Annual,Million tonne-kilometre (TKM),Hungary,9230.0,9722.0,10158.0,10010.0,10528.0,13356.0,10584.0,10625.0,11595.0,11347.0,11351.0,10460.0
