Time frequency,Unit of measure,Sex,Geopolitical entity (reporting)\Time,1980.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Number,Females,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5451.0,6202.0,6376.0,6615.0,6318.0,7300.0,7542.0,7800.0,7594 n,7962 n,7545.0,7491.0,7235.0,6970.0,7130.0,7157.0
Annual,Number,Females,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5997.0,6315.0,6027.0,6738.0,6594 p
Annual,Number,Females,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,3809.0,:,:,3215.0,:,:,4005.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Females,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,47.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Females,Czechia,:,:,:,:,:,:,:,:,:,:,:,36218.0,23485.0,24501.0,27741.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Females,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13743.0,16618.0,18693.0,20619.0,18386.0,20023.0,22530.0,24630.0,26372.0,25642.0,23860.0,:,21923.0,:
Annual,Number,Females,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5868.0,4656.0,4791 p
Annual,Number,Females,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,238.0,231.0,235.0,235.0,223.0,225.0,235 e,243 e,:,:,:,:,:,:,:
Annual,Number,Females,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,25.0,:,:,:,18.0,30.0,42.0,34.0,29.0,30.0,:,:,:,52.0,49.0,:,:,:
Annual,Number,Females,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,1626.0,1801.0,1849.0,2663.0,2656.0,3136.0,3029.0,3652.0,3860.0,4428.0,5542.0,6819.0,7623.0,7667.0,6802.0,6407.0,:
Annual,Number,Females,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,355.0,396.0,455.0,481.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Females,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1427.0,1428.0,1603.0,1456.0,1564.0,1784.0,1974.0,2294.0,2675.0,2835.0,3315.0,3025.0,2663.0,2247.0,2389.0,2426.0
Annual,Number,Females,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,522.0,594.0,554.0,220.0,214.0,:,:,170.0,211.0,212.0,:,:,:,:,:
Annual,Number,Females,Malta,:,:,:,:,:,:,:,:,:,:,:,:,1183.0,1199.0,1199.0,1214.0,1402.0,1454.0,:,:,:,:,:,:,782.0,66.0,77.0,:,:,:
Annual,Number,Females,Poland,:,:,:,:,:,:,:,:,:,:,:,:,15537.0,17932.0,21449.0,32497.0,29251.0,28485.0,27612.0,29583.0,28761.0,29318.0,28735.0,33132.0,35785.0,39014.0,37616.0,41510.0,43124.0,42519.0
Annual,Number,Females,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,807.0,810.0,822.0,843.0,862.0,857.0,862.0,926.0,934.0,971.0,1835 b,1975.0,2154.0,2175.0,1995.0,1889.0,1909.0,1852.0
Annual,Number,Males,Austria,:,:,:,:,:,:,:,:,:,:,:,:,30018.0,:,37582.0,38249.0,39358.0,41035.0,44971.0,48046.0,50007.0,50772.0,49982 n,45948 n,46528.0,46847.0,44547.0,44042.0,45252.0,45205.0
Annual,Number,Males,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37400.0,38437.0,37773.0,41379.0,44413 p
Annual,Number,Males,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,26135.0,:,:,25552.0,:,:,28369.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,2163.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Czechia,:,:,:,:,:,:,:,:,:,:,:,169958.0,110096.0,114858.0,116012.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Denmark,:,:,:,:,:,:,:,:,:,:,31083.0,32629.0,33278.0,33817.0,33635.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,278497.0,284999.0,295489.0,316055.0,215221.0,228786.0,245152.0,254337.0,268831.0,268169.0,233326.0,:,209692.0,:
Annual,Number,Males,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42331.0,43573.0,45120 p
Annual,Number,Males,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2326.0,2309.0,2259.0,2259.0,2140.0,2056.0,2059 e,2138 e,:,:,:,:,:,:,:
Annual,Number,Males,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,188.0,:,:,:,170.0,196.0,446.0,470.0,313.0,285.0,:,:,:,431.0,405.0,:,:,:
Annual,Number,Males,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,11913.0,12938.0,12155.0,13729.0,15539.0,16185.0,17421.0,20965.0,21876.0,25089.0,28048.0,33292.0,36698.0,31858.0,28998.0,33022.0,:
Annual,Number,Males,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4388.0,4943.0,5631.0,6271.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7693.0,8380.0,7917.0,7221.0,7685.0,8833.0,10065.0,11777.0,13545.0,15575.0,17154.0,17416.0,14086.0,15796.0,16632.0,19367.0
Annual,Number,Males,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4531.0,4371.0,4085.0,2513.0,1922.0,:,:,1505.0,1382.0,1721.0,:,:,:,:,:
