Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Construction,Million euro (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",164902.1,140253.9,162570.7,160465.1,180291.0,161859.5,182839.2,179111.7,197648.5,167393.0,187531.4,182591.6
Quarterly,"Value added, gross",Construction,Million euro (NSA),Euro area - 19 countries  (2015-2022),164902.1,140253.9,162570.7,160465.1,180291.0,160793.2,181730.0,177963.6,196475.6,166035.3,186154.7,181208.3
Quarterly,"Value added, gross",Construction,Million euro (NSA),Euro area – 20 countries (from 2023),165631.7,141031.2,163401.9,161306.1,181188.9,161859.5,182839.2,179111.7,197648.5,167393.0,187531.4,182591.6
Quarterly,"Value added, gross",Construction,Million euro (NSA),Estonia,512.5,385.9,524.6,591.6,556.7,404.1,530.5,590.7,579.8,389.7,538.7,591.2
Quarterly,"Value added, gross",Construction,Million euro (NSA),Greece,884.9,854.7 p,757.7 p,751.8 p,1162.3 p,845.0 p,1009.4 p,942.8 p,1375.5 p,876.0 p,1001.8 p,1007.7 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),Spain,18168.0,15518.0 p,19670.0 p,17415.0 p,20533.0 p,17634.0 p,22082.0 p,18949.0 p,22140.0 p,18731.0 p,23222.0 p,19423.0 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),European Union - 27 countries (from 2020),205412.3,164423.5,195965.0,194501.4,225535.7,188330.2,219569.3,215941.2,248946.1,194998.1,226128.0,221900.3
Quarterly,"Value added, gross",Construction,Million euro (NSA),Finland,3698.0,3412.0,3836.0,4054.0,3909.0,3409.0,3656.0,4053.0,3696.0,2935.0,3498.0,3876.0
Quarterly,"Value added, gross",Construction,Million euro (NSA),France,34015.2,29649.4,31673.2,32127.9,35996.7,33324.4,35650.9,35214.1,38947.7,34141.7,35384.9,35208.4
Quarterly,"Value added, gross",Construction,Million euro (NSA),Croatia,729.6,777.3,831.1,841.0,898.1,1066.4 p,1109.3 p,1148.0 p,1173.0 p,1357.8 p,1376.7 p,1383.2 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),Hungary,2825.7,1304.4,2164.8,2454.6,3166.0,1370.3 p,2431.8 p,2909.7 p,3474.0 p,1528.2 p,2595.3 p,2857.7 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),Ireland,3487.8,2389.0,2802.4,3353.0,3713.0,2750.1,2894.5,3464.1,3545.9,2653.9,2948.0,3738.1
Quarterly,"Value added, gross",Construction,Million euro (NSA),Italy,23500.8,24652.8,26718.1,24718.1,25831.3,27473.3,27857.5,26820.4,28133.0,27977.9,27838.5,26572.4
Quarterly,"Value added, gross",Construction,Million euro (NSA),Lithuania,1008.3,772.4,1061.9,1182.8,1188.1,907.4,1219.4,1371.1,1379.6,1028.3,1308.3,1447.3
Quarterly,"Value added, gross",Construction,Million euro (NSA),Luxembourg,916.0,996.5,977.2,978.9,1100.4,1049.5,1076.6,976.9,1055.9,958.1 p,1032.8 p,933.2 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),Latvia,479.4,242.7,429.5,585.9,556.3,362.2,574.2,750.9,756.8,368.8,582.8,738.1
Quarterly,"Value added, gross",Construction,Million euro (NSA),Montenegro,63.5,55.4,55.0,50.4,69.4,54.9,53.2,46.7,68.9,56.8 p,54.7 p,47.3 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),North Macedonia,228.5,113.1,173.1,235.9,270.8,149.5 p,162.4 p,230.4 p,338.0 p,158.0 e,173.5 e,219.7 e
Quarterly,"Value added, gross",Construction,Million euro (NSA),Malta,180.4,183.5,191.1,195.4,200.1,183.2,200.4,217.0,225.3,207.4,221.8,228.0
Quarterly,"Value added, gross",Construction,Million euro (NSA),Netherlands,9829.0,11788.0,11634.0,9670.0,10889.0,12751.0,12893.0,10843.0,12024.0,13942.0,14259.0,12062.0
Quarterly,"Value added, gross",Construction,Million euro (NSA),Norway,6760.9,6367.0,5944.2,5933.3,6580.3,5867.8,4994.5,5090.4,5636.9,5304.6,5254.9,:
Quarterly,"Value added, gross",Construction,Million euro (NSA),Poland,10731.1,6302.0,10330.3,10135.1,11820.1,7335.8,12872.0,12462.2,15386.3,8093.5,13699.4,13545.5
Quarterly,"Value added, gross",Construction,Million euro (NSA),Portugal,2239.9,2337.3,2515.5,2568.1,2627.3,2746.9 e,2772.6 e,2785.6 e,2810.0 e,2874.8 e,2891.7 e,2898.7 e
Quarterly,"Value added, gross",Construction,Million euro (NSA),Romania,7891.1,2206.5,2855.0,4018.2,10081.1,2645.5 p,3672.4 p,5014.0 p,13238.9 p,2945.6 p,4551.4 p,5627.8 p
Quarterly,"Value added, gross",Construction,Million euro (NSA),Serbia,980.6,549.2 p,708.6 p,797.8 p,980.2 p,642.0 p,920.8 p,1021.7 p,1176.9 p,780.3 e,1043.8 e,1118.8 e
Quarterly,"Value added, gross",Construction,Million euro (NSA),Sweden,9587.9,6892.1,8694.9,7453.0,9534.2,7427.1,8429.5,7011.2,9540.8,7726.0,8324.6,7578.2
Quarterly,"Value added, gross",Construction,Million euro (NSA),Slovenia,781.1,723.1,830.8,879.5,945.8,887.4,994.5,1025.7,1050.5,930.1,988.1,950.7
Quarterly,"Value added, gross",Construction,Million euro (NSA),Slovakia,2544.2,917.1,1929.7,2508.2,3059.0,1197.1,2329.2,2531.1,3355.0,1359.6,2569.3,2600.9
Quarterly,"Value added, gross",Construction,Million euro (NSA),Türkiye,8385.6,7151.5,10989.7,10768.1,12680.5,12596.4,14840.5,13720.0,15074.2,16180.7,18503.6,18569.6
Quarterly,"Value added, gross",Construction,Million euro (NSA),Kosovo*,198.6,142.1,180.1,224.6,214.5,145.3,185.9,224.4,226.5,146.2 p,187.0 p,228.9 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Albania,436.5,501.5,479.6,528.9,569.6,591.0 p,633.1 p,648.9 p,739.4 p,764.4 p,802.7 p,750.1 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Austria,6324.4,6458.4,6655.1,6831.0,7065.8,7124.7,7144.5,7095.9,7064.6,7134.7,7125.9,7144.3
Quarterly,"Value added, gross",Construction,Million euro (SCA),Belgium,6341.4,6569.9,6750.6,6829.0,7031.6,7175.7 p,7214.2 p,7287.4 p,7378.3 p,7292.2 p,7407.2 p,7459.2 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Bulgaria,471.1,614.2,704.8,763.1,798.1,893.0,910.0,893.9,944.0,915.2 p,1008.0 p,1051.2 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Switzerland,8673.4,8933.2,9058.0,9563.1,9674.8,9751.3,9898.3,10096.1,10262.4,10429.0,10190.8,10481.5
Quarterly,"Value added, gross",Construction,Million euro (SCA),Cyprus,316.1,311.4,315.8,320.5,334.2,332.3,340.3,355.3,365.4,380.3,387.0,386.1
Quarterly,"Value added, gross",Construction,Million euro (SCA),Czechia,3207.3,3455.8,3497.8,3603.9,3730.7,4012.3,4008.7,3881.7,3791.3,3809.4,3874.7,3838.5
Quarterly,"Value added, gross",Construction,Million euro (SCA),Germany,42161.0 p,40777.0 p,43004.0 p,43973.0 p,45443.0 p,50089.0 p,51536.0 p,52059.0 p,51662.0 p,53166.0 p,52443.0 p,52657.0 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Denmark,4221.8,3977.9,4125.7,4248.7,4344.5,4380.9,4250.2,4180.0,4200.8,4267.7,4305.2,4330.5
Quarterly,"Value added, gross",Construction,Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",151739.6,154401.9,159904.8,162231.8,166331.2,177190.6,180843.4,182237.8,182781.3,184579.8,184678.2,185106.9
Quarterly,"Value added, gross",Construction,Million euro (SCA),Euro area - 19 countries  (2015-2022),151739.6,154401.9,159904.8,162231.8,166331.2,176150.5,179767.6,181071.7,181547.3,183270.4,183336.6,183700.4
Quarterly,"Value added, gross",Construction,Million euro (SCA),Euro area – 20 countries (from 2023),152493.2,155175.3,160705.2,163086.8,167273.4,177190.6,180843.4,182237.8,182781.3,184579.8,184678.2,185106.9
Quarterly,"Value added, gross",Construction,Million euro (SCA),Estonia,478.9,507.3,510.9,524.8,517.6,532.3,519.9,524.1,533.4,517.4,527.6,525.2
Quarterly,"Value added, gross",Construction,Million euro (SCA),Greece,715.8,947.1 p,799.0 p,842.0 p,930.3 p,952.2 p,1059.7 p,1049.9 p,1088.8 p,1002.7 p,1055.0 p,1116.7 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Spain,16703.0,17231.0 p,18164.0 p,18785.0 p,18956.0 p,19433.0 p,20473.0 p,20472.0 p,20427.0 p,20778.0 p,21727.0 p,21438.0 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),European Union - 27 countries (from 2020),183944.0,187533.6,193845.4,196974.8,202055.5,214036.6,218436.7,220039.7,221921.2,223999.7,224850.0,225482.6
Quarterly,"Value added, gross",Construction,Million euro (SCA),Finland,3669.0,3810.0,3801.0,3746.0,3854.0,3838.0,3679.0,3688.0,3609.0,3470.0,3507.0,3448.0
Quarterly,"Value added, gross",Construction,Million euro (SCA),France,31536.6,31470.5,31623.6,32660.4,33626.2,35130.6,35922.2,36112.8,36355.7,36108.2,35645.2,35793.1
Quarterly,"Value added, gross",Construction,Million euro (SCA),Croatia,752.5,765.1,808.1,853.0,935.4,1032.3 p,1084.4 p,1167.2 p,1228.6 p,1301.6 p,1350.2 p,1408.5 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Hungary,2171.5,2310.0,2276.4,2232.2,2387.0,2399.4 p,2533.7 p,2632.2 p,2606.4 p,2663.8 p,2693.0 p,2590.7 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Ireland,2965.6,2847.3,3098.5,3091.2,3179.4,3259.0,3218.8,3157.6,3075.1,3187.8,3219.8,3378.8
Quarterly,"Value added, gross",Construction,Million euro (SCA),Italy,22968.6,24796.7,26319.4,25455.8,25503.7,27380.4,27637.7,27885.5,27900.3,27981.6,27445.3,27310.9
Quarterly,"Value added, gross",Construction,Million euro (SCA),Lithuania,938.1,987.6,1040.2,1069.6,1106.1,1141.1,1201.4,1250.9,1286.2,1269.2,1293.5,1322.6
Quarterly,"Value added, gross",Construction,Million euro (SCA),Luxembourg,877.2,1024.2,952.9,1023.3,1055.2,1074.9,1049.2,1024.7,1012.3,980.2 p,1004.1 p,982.9 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Latvia,398.6,419.7,451.7,465.3,461.9,624.2,604.6,599.1,628.3,633.4,613.0,589.9
Quarterly,"Value added, gross",Construction,Million euro (SCA),North Macedonia,177.5,162.8,211.5,215.0,201.2,226.6 p,182.6 p,204.0 p,241.9 p,227.5 e,214.2 e,208.3 e
Quarterly,"Value added, gross",Construction,Million euro (SCA),Malta,180.4,183.5,191.1,195.4,200.1,183.2,200.4,217.0,225.3,207.4,221.8,228.0
Quarterly,"Value added, gross",Construction,Million euro (SCA),Netherlands,10379.1,10927.0,10794.1,10865.9,11466.3,11814.1,11961.6,12223.0,12611.6,12721.3,13237.6,13605.5
Quarterly,"Value added, gross",Construction,Million euro (SCA),Norway,6091.9,6241.0,6212.1,6215.9,6029.2,5668.3,5290.1,5417.0,5249.3,5431.6,5321.2,:
Quarterly,"Value added, gross",Construction,Million euro (SCA),Poland,9259.1,9387.6,9711.4,9855.9,10185.8,11097.3,11903.4,12114.5,12742.6,12664.5,12946.8,13204.8
Quarterly,"Value added, gross",Construction,Million euro (SCA),Portugal,2175.3,2347.2,2514.8,2562.9,2623.2,2720.8 e,2765.8 e,2799.2 e,2829.4 e,2880.1 e,2884.1 e,2891.8 e
Quarterly,"Value added, gross",Construction,Million euro (SCA),Romania,3848.9,4694.9,4524.0,4899.2,5022.7,5793.6 p,5911.6 p,6293.9 p,6617.8 p,6587.7 p,7332.5 p,7126.7 p
Quarterly,"Value added, gross",Construction,Million euro (SCA),Serbia,765.1,765.2,755.5,739.8,794.8,881.8,914.1,947.0,972.9,1020.4,1033.7,1068.1
Quarterly,"Value added, gross",Construction,Million euro (SCA),Sweden,8126.8,7899.2,8257.5,8243.4,8139.4,8217.4,8167.0,7884.8,8191.6,8451.2,8189.1,8433.0
Quarterly,"Value added, gross",Construction,Million euro (SCA),Slovenia,739.3,793.4,830.7,851.4,904.0,957.3,994.4,997.8,1008.4,999.9,988.4,923.0
Quarterly,"Value added, gross",Construction,Million euro (SCA),Slovakia,1926.6,1964.8,2046.8,2167.6,2234.8,2304.1,2341.4,2359.4,2407.6,2468.3,2513.5,2551.4
Quarterly,"Value added, gross",Construction,Million euro (SCA),Türkiye,8104.0,7822.2,10428.6,11031.8,12374.0,13364.7,14310.8,13829.3,14858.5,16911.7,17762.1,18816.5
