Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Euro area - 19 countries  (2015-2022),-0.8,6.1,4.4,2.4,-1.6,2.1,0.6,1.5,-1.7,1.3,0.2,1.3
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Euro area – 20 countries (from 2023),-0.8,6.1,4.4,2.4,-1.6,2.1,0.6,1.4,-1.6,1.3,0.1,1.3
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Estonia,-3.8,4.1,11.1,-7.3,0.4,4.0,-2.7,2.2,-2.4,0.7,-4.4,-2.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Greece,7.0,4.4 p,-5.6 p,2.2 p,-1.9 p,4.5 p,0.9 p,0.7 p,1.6 p,-1.0 p,-0.2 p,0.2 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Spain,-6.2,3.7 p,5.3 p,8.7 p,-7.0 p,2.5 p,0.1 p,11.3 p,-7.0 p,0.1 p,1.9 p,4.5 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),European Union - 27 countries (from 2020),-0.4,5.7,4.3,1.8,-1.1,2.0,0.6,1.1,-1.3,1.2,0.3,1.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Finland,1.7,-5.0,5.4,3.5,0.6,1.1,4.0,-8.6,-2.1,2.2,-1.9,1.1
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),France,6.0,1.9,4.0,1.6,0.6,0.7,0.1,0.6,0.2,0.5,-0.1,3.7
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Croatia,-3.3,3.9,10.3,0.8,1.2,-4.4 p,6.8 p,0.1 p,1.9 p,-2.6 p,-3.7 p,4.7 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Hungary,4.3,5.0,4.1,-2.7,-0.6,-5.1 p,-1.7 p,-0.1 p,0.5 p,2.4 p,1.1 p,1.0 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Ireland,12.3,-0.8,13.3,3.1,2.4,-4.4,3.3,-1.2,1.3,2.2,-8.8,0.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Italy,1.7,4.5,4.8,0.5,0.1,3.2,2.3,-2.1,-1.6,2.8,0.1,-0.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Lithuania,2.7,3.2,1.4,-0.1,1.1,0.3,-0.2,2.3,-0.4,0.1,1.3,2.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Luxembourg,2.6,0.3,-0.8,1.1,0.4,2.0,1.8,1.4,-0.7,0.3 p,0.5 p,1.4 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Latvia,-3.5,5.3,15.2,3.5,-4.5,18.6,-0.3,2.2,2.8,-13.1,0.6,9.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),North Macedonia,6.2,-2.2,1.6,0.5,-0.1,-1.4 p,5.4 p,1.4 p,-1.6 p,6.8 e,-1.8 e,2.9 e
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Malta,0.7,-18.6,2.3,-2.4,0.9,3.4,-1.0,4.5,-3.2,0.1,1.0,-2.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Netherlands,-8.0,-4.7,31.0,3.7,-0.5,-4.2,6.6,-2.5,1.0,-1.0,3.4,0.1
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Norway,2.8,-5.1,8.9,1.0,0.5,0.7,0.4,0.7,0.3,0.6,0.0,:
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Poland,-1.4,6.7,0.6,-0.3,1.1,0.0,1.0,1.0,1.1,0.8,0.2,0.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Portugal,4.3,10.4,3.7,4.1,2.2,-0.7 e,-0.5 e,-1.5 e,0.5 e,0.4 e,-0.8 e,-0.8 e
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Romania,-0.2,10.8,12.2,-19.7,12.0,5.0 p,3.0 p,-4.1 p,0.3 p,4.0 p,3.8 p,1.0 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Serbia,2.2,4.5,2.9,2.5,0.1,-1.1,1.8,1.0,1.1,1.6,2.2,2.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Sweden,3.0,7.0,1.9,0.3,2.2,1.3,0.9,1.0,0.5,1.0,1.5,0.7
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Slovenia,-38.1,53.6,0.6,-0.5,0.8,0.4,-0.6,0.1,0.0,0.5,0.7,1.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Slovakia,5.9,-33.2,6.0,-7.1,-2.5,13.2,3.5,1.9,0.9,-3.8,4.7,-0.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-1 (SCA),Türkiye,9.0,-2.7,2.0,2.9,3.2,1.7,-0.3,0.4,1.6,-1.3,1.0,-1.0
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Albania,12.3,11.5,21.8,49.7,8.7,30.9 p,11.0 p,6.2 p,11.6 p,2.0 p,5.2 p,3.9 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Austria,12.4,24.8,25.7,14.4,18.7,11.4,3.6,3.1,1.6,1.3,1.3,-3.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Bosnia and Herzegovina,8.8,6.9,5.6,6.5,6.4,10.3,4.8,3.5,4.1,-0.1,4.6,4.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Belgium,33.7,29.3,23.5,4.1,3.9,8.2 p,2.1 p,1.9 p,2.2 p,2.4 p,1.2 p,1.6 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Bulgaria,-2.6,-1.0,-0.1,-2.0,-0.8,-2.2,-2.1,-3.5,-3.2,2.2 p,1.5 p,0.0 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Switzerland,24.0,30.7,18.0,5.5,18.2,-6.8,-16.8,-19.1,-19.5,12.2,19.9,29.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Cyprus,30.1,21.8,18.2,11.5,8.0,4.6,3.6,1.9,1.1,1.3,0.9,5.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Czechia,21.4,18.2,22.3,9.6,-1.4,1.2,1.0,-4.6,0.8,-1.2,0.7,2.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Germany,4.6 p,21.0 p,18.1 p,14.0 p,14.8 p,3.0 p,1.6 p,1.6 p,1.9 p,1.4 p,1.6 p,1.6 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Denmark,17.4,38.7,25.0,6.7,-0.9,12.6,4.8,-0.6,-2.9,-4.4,-2.7,0.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",15.2,22.6,20.4,12.3,11.4,7.8,3.4,2.6,2.3,1.8,1.1,1.8
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Euro area - 19 countries  (2015-2022),15.2,22.6,20.4,12.3,11.4,7.8,3.4,2.6,2.3,1.8,1.1,1.8
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Euro area – 20 countries (from 2023),15.1,22.5,20.3,12.3,11.4,7.8,3.4,2.6,2.3,1.8,1.1,1.8
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Estonia,10.6,14.2,29.7,3.1,7.2,8.0,-5.8,3.6,0.7,-2.0,-4.1,-8.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Greece,35.0,53.5 p,4.3 p,0.4 p,-4.6 p,4.9 p,4.5 p,5.0 p,9.5 p,2.5 p,-0.7 p,0.0 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Spain,13.7,16.0 p,16.0 p,12.1 p,10.4 p,10.1 p,3.5 p,6.2 p,5.8 p,3.8 p,4.4 p,1.3 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),European Union - 27 countries (from 2020),14.2,21.9,19.8,11.7,10.7,7.3,3.4,2.4,2.3,1.5,1.5,2.0
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Finland,3.7,3.6,5.4,5.7,3.1,12.2,10.1,-4.0,-6.6,-5.3,-10.1,-1.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),France,35.1,37.9,35.7,14.5,8.5,6.8,2.8,2.0,1.6,1.7,1.0,4.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Croatia,4.6,-0.4,13.2,12.3,18.1,6.9 p,3.6 p,3.7 p,5.3 p,5.8 p,-5.2 p,0.4 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Hungary,15.5,15.6,24.1,10.3,6.5,-6.2 p,-9.7 p,-7.1 p,-5.5 p,2.8 p,5.0 p,5.9 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Ireland,43.4,31.6,39.4,29.3,19.4,14.2,4.1,-0.5,-0.7,5.7,-6.8,-5.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Italy,10.3,15.8,13.2,10.9,10.3,9.3,6.5,3.1,1.5,1.5,-0.9,0.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Lithuania,10.0,16.0,10.6,6.3,5.6,4.1,2.0,1.1,2.2,2.9,3.8,3.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Luxembourg,10.8,7.9,2.9,3.2,-0.3,3.0,3.9,5.2,4.0,3.0 p,2.9 p,3.1 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Latvia,6.3,28.2,36.5,21.2,19.9,35.1,16.9,15.5,24.3,-8.9,-8.1,-1.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Montenegro,-3.1,35.0,19.3,16.4,16.6,4.4,2.5,7.0,14.2,11.7 p,8.6 p,5.8 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),North Macedonia,24.6,13.8,9.0,7.5,-1.0,0.1 p,4.0 p,6.3 p,3.1 p,12.5 e,4.1 e,6.6 e
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Malta,-1.7,-17.8,-14.9,-17.8,-19.6,4.2,1.6,8.7,2.6,0.3,2.9,-4.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Netherlands,15.7,35.5,27.7,17.2,28.7,26.8,6.5,-0.3,0.2,4.2,1.9,3.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Norway,27.3,49.9,34.4,7.7,4.0,12.0,1.6,1.3,1.4,-1.3,3.9,:
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Poland,6.0,8.6,6.4,8.7,6.2,-0.5,2.5,1.3,4.2,5.5,3.1,2.0
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Portugal,1.5,15.9,21.0,24.8,21.6,10.3 e,5.2 e,-1.1 e,-2.1 e,-1.1 e,-1.4 e,-0.7 e
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Romania,-8.7,8.9,16.2,-6.0,10.2,5.3 p,3.3 p,13.2 p,2.9 p,3.7 p,5.8 p,8.2 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Serbia,25.9,14.5 p,12.6 p,13.1 p,10.4 p,4.1 p,3.2 p,1.9 p,2.8 p,5.3 e,5.8 e,7.3 e
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Sweden,10.2,13.6,15.0,13.0,10.9,6.0,4.9,5.8,3.0,3.1,4.5,4.3
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Slovenia,4.1,18.1,10.3,-12.8,61.5,11.8,-1.8,-5.0,-2.4,2.8,1.3,3.7
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Slovakia,53.6,-32.8,-15.3,-28.7,-34.9,6.9,6.6,15.4,18.4,0.6,3.5,1.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Türkiye,28.5,11.6,7.5,11.4,10.7,11.0,8.8,3.2,3.7,0.8,3.5,-2.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (NSA),Kosovo*,3.3,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Albania,12.4,11.5,21.8,49.7,8.7,30.9 p,11.0 p,6.2 p,11.6 p,2.1 p,5.3 p,3.7 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Austria,12.5,24.9,25.6,14.2,18.8,11.5,3.5,3.0,1.7,1.3,1.2,-3.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Belgium,34.5,30.0,23.6,3.4,3.3,8.0 p,1.9 p,2.1 p,2.2 p,2.6 p,1.3 p,1.3 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Bulgaria,-2.9,-4.3,0.3,-1.5,-0.9,-2.5,-2.5,-2.2,-1.9,0.4 p,0.6 p,0.6 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Switzerland,24.4,29.7,17.7,6.0,18.6,-7.1,-16.9,-19.0,-19.4,12.4,20.4,29.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Cyprus,28.9,21.5,19.2,10.6,7.8,4.5,3.9,1.6,1.1,1.5,1.7,4.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Czechia,22.7,18.9,22.2,7.8,-0.8,1.9,0.1,-4.6,0.8,-0.4,0.6,2.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Germany,4.8 p,20.3 p,18.6 p,13.6 p,15.7 p,2.5 p,2.0 p,1.5 p,2.5 p,1.3 p,1.7 p,1.2 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Denmark,17.4,34.0,24.7,7.0,-0.2,11.5,4.2,-0.6,-2.5,-4.1,-3.1,0.1
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",15.8,22.3,20.2,12.5,11.6,7.4,3.5,2.6,2.5,1.7,1.2,1.1
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Euro area - 19 countries  (2015-2022),15.8,22.3,20.2,12.5,11.6,7.4,3.5,2.6,2.5,1.7,1.3,1.1
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Euro area – 20 countries (from 2023),15.8,22.1,20.1,12.5,11.6,7.4,3.5,2.6,2.5,1.7,1.2,1.1
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Estonia,11.3,13.8,29.4,3.2,7.7,7.6,-5.8,3.8,0.9,-2.3,-4.0,-8.8
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Greece,27.7,37.3 p,11.9 p,7.6 p,-1.3 p,-1.1 p,5.8 p,4.3 p,8.0 p,2.3 p,1.2 p,0.6 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Spain,16.4,17.4 p,15.3 p,11.3 p,10.5 p,9.1 p,3.7 p,6.2 p,6.2 p,3.7 p,5.6 p,-0.8 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),European Union - 27 countries (from 2020),14.6,21.4,19.5,11.8,11.0,7.0,3.2,2.6,2.4,1.7,1.3,1.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Finland,3.9,3.6,4.6,5.4,4.2,10.9,9.5,-3.3,-5.9,-4.9,-10.2,-0.8
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),France,37.0,38.6,35.2,14.1,8.2,6.9,2.9,2.0,1.6,1.4,1.2,4.3
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Croatia,4.3,1.2,13.2,11.8,17.1,7.7 p,4.3 p,3.6 p,4.2 p,6.1 p,-4.3 p,0.1 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Hungary,15.6,16.8,20.6,10.8,5.6,-4.5 p,-9.8 p,-7.4 p,-6.4 p,1.0 p,3.9 p,5.1 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Ireland,42.3,32.0,39.4,30.1,18.6,14.3,4.2,-0.1,-1.1,5.7,-6.7,-5.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Italy,10.7,15.2,12.8,11.9,10.2,8.9,6.2,3.5,1.7,1.3,-0.9,0.7
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Lithuania,12.8,14.3,8.5,7.4,5.7,2.7,1.1,3.5,2.0,1.8,3.3,3.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Luxembourg,10.5,8.1,3.2,3.1,0.9,2.6,5.3,5.7,4.5,2.9 p,1.5 p,1.6 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Latvia,6.3,28.2,36.5,21.2,19.9,35.1,16.9,15.5,24.3,-8.9,-8.1,-1.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),North Macedonia,23.6,15.7,9.2,6.0,-0.3,0.5 p,4.3 p,5.3 p,3.7 p,12.3 e,4.7 e,6.2 e
