Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Feldkirch - Buchs (Sg),Goods trains,3833.0
Annual,Number,Feldkirch - Buchs (Sg),Other trains,1460.0
Annual,Number,Feldkirch - Buchs (Sg),Passenger trains,5475.0
Annual,Number,Buchs (Sg) - Feldkirch,Goods trains,3833.0
Annual,Number,Buchs (Sg) - Feldkirch,Other trains,1460.0
Annual,Number,Buchs (Sg) - Feldkirch,Passenger trains,5475.0
